Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Pachamatrix,indie (Origen: Rock Alternativo),Canción,Fiebre skateboard (Rock alternativo),2024,1EQsfpL8UR1X1G1RA9WDrA,4gip9H5yL8N12BGXSMku4A,Metalazo Mix 0.1,2024,Pachamatrix," <a href=""https://www.last.fm/music/Pachamatrix"">Read more on Last.fm</a>",111,11
Pachamatrix,indie (Origen: Rock Alternativo),Canción,Más alla del tiempo (Rock alternativo),2024,0sBanvPURyIS0a391J6DaL,4gip9H5yL8N12BGXSMku4A,Metalazo Mix 0.1,2024,Pachamatrix," <a href=""https://www.last.fm/music/Pachamatrix"">Read more on Last.fm</a>",111,11
Pachamatrix,indie (Origen: Rock Alternativo),Canción,Potencia en el puño (Rock alternativo),2024,3YRQFebscCeM4UpRBZLw6W,2SWTSLhDjK5frHBHMQhIc1,Fuerte y Sólido 0.3,2024,Pachamatrix," <a href=""https://www.last.fm/music/Pachamatrix"">Read more on Last.fm</a>",111,11
Pachamatrix,indie (Origen: Rock Alternativo),Canción,Caminado y silbando (Rock alternativo),2024,5rB2SCrakDfHgklnzvI5Q1,4gip9H5yL8N12BGXSMku4A,Metalazo Mix 0.1,2024,Pachamatrix," <a href=""https://www.last.fm/music/Pachamatrix"">Read more on Last.fm</a>",111,11
Pachamatrix,indie (Origen: Rock Alternativo),Canción,Buscando soluciones (Rock alternativo),2024,3hPagLwJzQX62wemP0PzbH,3W1TcJv7kX9Hgc8UHMCYJm,Duro con la música,2024,Pachamatrix," <a href=""https://www.last.fm/music/Pachamatrix"">Read more on Last.fm</a>",111,11
d4vd,indie (Origen: indie),Canción,Feel It (From “Invincible”),2024,3SAga35lAPYdjj3qyfEsCF,0GHlPN101r1WcuQCwINbI2,Feel It (From “Invincible”),2024,d4vd,"David Anthony Burke (born March 28, 2005), known professionally as d4vd, is an American singer and songwriter. He is a content creator for the gaming and lifestyle brand 100 Thieves. He is best known for his songs ""Romantic Homicide"" and ""Here with Me"", both of which experienced international chart success.

Burke's career in music started when he made montage videos of the video game Fortnite and decided to make his own music to prevent himself from receiving copyright strikes. <a href=""https://www.last.fm/music/d4vd"">Read more on Last.fm</a>",108253162,2203913
Sidecars,indie (Origen: indie),Canción,El momento exacto,2024,2FvKfF2pxJUA8QPf9XbxYy,4Id1ykdTp3lKn0xwnPRLmQ,El momento exacto,2024,Sidecars,"Sidecars es un nuevo y joven cuarteto madrileño que aúna la tradición del buen pop-rock en castellano con una admirable habilidad para fabricar melodías de alto valor comercial, sin renunciar a un buen tanto por ciento de honestidad y una pizca de pícara chulería. El grupo está liderado por Juancho -guitarra y voz- y se completa con Manu -guitarra-, Hierbas -bajo- y Ruli -batería-. Sidecars son herederos de la saga que arrancó con Tequila y su genuina fijación “stoniana” <a href=""https://www.last.fm/music/Sidecars"">Read more on Last.fm</a>",660263,34298
The Marías,indie (Origen: indie),Canción,Lejos de Ti,2024,0phzfJn8NeT1LkbqfV2peI,03guxdOi12XJbnvxvxbpwG,Submarine,2024,The Marías,"Formed in Los Angeles in late 2016, The Marías is a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

The band is named after its lead singer María Zardoya, who was born in Puerto Rico and raised in Atlanta, Georgia. She and her partner Josh Conway, the drummer, met at a show at the Kibitz Room, the bar and music venue inside Canter's Deli in Los Angeles. <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",199470894,2279272
Sienna,indie (Origen: indie),Canción,Esto no es el cielo,2024,7sh3NWFK87ENyMT0s3niN6,6ryq06RJexBTLFJ0Bfhu4e,Trance,2024,Sienna,"There are two artists known as Sienna. The wikis here are sperate.

1. Six-piece Sienna have been quietly making quite a noise in their native Scotland. Formed in Summer 2012 from Kinross -- known to most as home of T In The Park -- they are the first band from their hometown to have performed at the legendary festival, where they packed out the T Break tent (a feat unheard of for an unsigned band), following in the footsteps of fellow Scots Biffy Clyro. <a href=""https://www.last.fm/music/Sienna"">Read more on Last.fm</a>",154011,12225
Love of Lesbian,indie (Origen: indie),Canción,Ejército de salvación,2024,2MPORXNDzuxpNTbjzgA0tT,6TvFlWWEE9wRbWnFOYOoKp,Ejército de salvación,2024,Love of Lesbian,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11265021,174383
Viva Suecia,indie (Origen: indie),Canción,Alegría De Vivir,2024,0DZKI5SsFVwi4xQSL7UhQO,04vzZvUPKVynLkCq33ssQO,Alegría De Vivir,2024,Viva Suecia,"Viva Suecia is an indie rock band from Murcia, Spain, formed in 2014. The group consists of Rafa Val, Alberto Cantúa, Jess Fabric, and Fernando Campillo. They have established themselves as a prominent name in the Spanish indie music scene, known for their powerful sound and emotionally charged lyrics.

Their debut album, La fuerza mayor (2016), garnered critical and public attention. This was followed by Otros principios fundamentales (2017), which solidified their position in the music world and earned them a Premios Ondas award. <a href=""https://www.last.fm/music/Viva+Suecia"">Read more on Last.fm</a>",1627696,35937
Siloé,indie (Origen: indie),Canción,Reza por Mi,2024,4HVF5hzwZlnxdfyF9maXc6,5t7k29d5I7XWQqZIleWekG,Reza por Mi,2024,Siloé,"Siloé is a Spanish musical group that formed in 2016 in Valladolid, Spain. The band's musical style is a blend of folk, pop-rock, and electronic music. The members are Fito Robles (vocals), Xavi Road (guitar), and Jaco Betanzos (drums), who joined the group in 2022. The members originally met as students at the University of Valladolid.
The band’s name, Siloé, is a reference to the biblical story of Jesus healing a blind man. According to the band <a href=""https://www.last.fm/music/+noredirect/Silo%C3%A9"">Read more on Last.fm</a>",452389,18026
Love of Lesbian,indie (Origen: indie),Canción,¿Qué vas a saber?,2024,6EHSl5khd8W1bfmj6oubgu,6TvFlWWEE9wRbWnFOYOoKp,Ejército de salvación,2024,Love of Lesbian,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11265021,174383
Tu Otra Bonita,indie (Origen: indie),Canción,Nadie,2024,6iB4Dn2EjzOrrUy5XmkEzT,3CzLJD3wjUiWsXRMikjom4,Nadie,2024,Tu Otra Bonita," <a href=""https://www.last.fm/music/Tu+otra+bonita"">Read more on Last.fm</a>",163567,15494
tarchi,indie (Origen: indie),Canción,corazón partío,2024,2iGlLyQBdzt319UImwEmm7,0Qy7BUbS7rD4VaIYm3QwvL,corazón partío,2024,tarchi," <a href=""https://www.last.fm/music/Tarchi"">Read more on Last.fm</a>",1230669,14561
Alcalá Norte,indie (Origen: indie),Canción,La Vida Cañón,2024,3ktWmFzt95zM8b4kLjvM4V,5WYizmVWxmqAlfL4FXmqKR,Alcalá Norte,2024,Alcalá Norte,"Alcalá Norte is a 6-member Spanish alternative rock band founded in 2019 by 3 friends from a Madrid neighbourhood, Ciudad Lineal (Jaime Barbosa, Juan Pablo Juliá and Álvaro Rivas).

After releasing an EP in 2020 and several singles in subsequent years, in April 2024 they released their first studio album, with a meteoric success that allowed them to enter the music charts of Promusicae's Top 100 vinyl charts in little more than a month, in Spotify's viral Top 50 <a href=""https://www.last.fm/music/Alcal%C3%A1+Norte"">Read more on Last.fm</a>",521728,14000
Shinova,indie (Origen: indie),Canción,Los días que vendrán,2024,7o9Hhym052Xi45eCAtOvdp,44OiGgZn2QmOAz926hjxCq,El Presente,2024,Shinova,"Shinova is a Spanish alternative rock and indie rock band formed in 2008 in Berriz, Biscay, Spain. The quartet is made up of Gabriel de la Rosa (vocals), Daniel del Valle (guitar), Erlantz Prieto (guitar), and Joshua F.G. (drums).

Early in their career, their music was closer to hard rock and alternative metal, and they were often compared to Spanish bands like Sôber and Savia. However, starting with their third album, Ana y el Artista Temerario (2014), the group made a significant shift toward indie rock. <a href=""https://www.last.fm/music/Shinova"">Read more on Last.fm</a>",487511,13383
Leiva,indie (Origen: indie),Canción,Gigante,2024,2utHyBwLp3ONsYUkGoWoPw,4GQpWhe2XtYdluFaDjqRup,Gigante,2024,Leiva,"José Miguel Conejo Torres (Madrid, 30 de abril de 1980), más conocido como Leiva, es un músico, cantautor español y multiinstrumentista de rock. En 2001, formó junto a Rubén Pozo la banda de rock en español Pereza, con la que grabó seis discos hasta su separación en 2011. Tras la disolución del grupo, inició una carrera en solitario en la que lleva cuatro discos grabados. <a href=""https://www.last.fm/music/Leiva"">Read more on Last.fm</a>",2351258,86830
Embusteros,indie (Origen: indie),Canción,Llévame a bailar,2024,5iZBSa2cEFKVMl9vm6ipEG,5pYbpo10dj3XKdc2tdXANM,Vértigo,2024,Embusteros," <a href=""https://www.last.fm/music/Embusteros"">Read more on Last.fm</a>",31684,2763
La La Love You,indie (Origen: indie),Canción,El Hombre del Tiempo,2024,1yzgllRhEJCMH1tQKPNsJO,1fz6X7tOt9rtC7OrxnuKXC,El Hombre del Tiempo,2024,La La Love You,"La La Love You is a pop punk and indie rock band from Parla, Madrid, Spain, that was formed in 1996. The original members were Roberto Amor, David Merino, and Rafa Torres. They initially wrote songs in English, influenced by bands like The Ramones, but later switched to Spanish.
The band's name, La La Love You, is a tribute to The Pixies' song of the same name. Over the years, other members have joined the band, and the current lineup includes Roberto Amor, David Merino, Lydia Carré, and Oscar Hoyos. <a href=""https://www.last.fm/music/La+La+Love+You"">Read more on Last.fm</a>",1805118,69183
Shinova,indie (Origen: indie),Canción,Alas,2024,4qSvLmGMY5fhZoOPQ3AzV8,44OiGgZn2QmOAz926hjxCq,El Presente,2024,Shinova,"Shinova is a Spanish alternative rock and indie rock band formed in 2008 in Berriz, Biscay, Spain. The quartet is made up of Gabriel de la Rosa (vocals), Daniel del Valle (guitar), Erlantz Prieto (guitar), and Joshua F.G. (drums).

Early in their career, their music was closer to hard rock and alternative metal, and they were often compared to Spanish bands like Sôber and Savia. However, starting with their third album, Ana y el Artista Temerario (2014), the group made a significant shift toward indie rock. <a href=""https://www.last.fm/music/Shinova"">Read more on Last.fm</a>",487511,13383
Shinova,indie (Origen: indie),Canción,Berlín,2024,0vzGBon9LG9CoXkOWlFdx0,44OiGgZn2QmOAz926hjxCq,El Presente,2024,Shinova,"Shinova is a Spanish alternative rock and indie rock band formed in 2008 in Berriz, Biscay, Spain. The quartet is made up of Gabriel de la Rosa (vocals), Daniel del Valle (guitar), Erlantz Prieto (guitar), and Joshua F.G. (drums).

Early in their career, their music was closer to hard rock and alternative metal, and they were often compared to Spanish bands like Sôber and Savia. However, starting with their third album, Ana y el Artista Temerario (2014), the group made a significant shift toward indie rock. <a href=""https://www.last.fm/music/Shinova"">Read more on Last.fm</a>",487511,13383
Siloé,indie (Origen: indie),Canción,Invisible,2024,6fOvSv6KEZoRG6b5faYKBK,06yxeVEJxrVhGTMU76Owu7,Invisible,2024,Siloé,"Siloé is a Spanish musical group that formed in 2016 in Valladolid, Spain. The band's musical style is a blend of folk, pop-rock, and electronic music. The members are Fito Robles (vocals), Xavi Road (guitar), and Jaco Betanzos (drums), who joined the group in 2022. The members originally met as students at the University of Valladolid.
The band’s name, Siloé, is a reference to the biblical story of Jesus healing a blind man. According to the band <a href=""https://www.last.fm/music/+noredirect/Silo%C3%A9"">Read more on Last.fm</a>",452389,18026
Carolina Durante,indie (Origen: indie),Canción,Misil,2024,38S37OyXCUUnIk3DrvoBUv,1sa5uIkm6strFBumSGcV1X,Elige Tu Propia Aventura,2024,Carolina Durante,"Carolina Durante es una banda madrileña formada en 2017, cuya música puede catalogarse dentro de géneros como el punk, el pop o el indie. La agrupación musical está compuesta por Diego Ibáñez, Martín Vallhonrat, Juan Pedrayes y Mario del Valle.​ <a href=""https://www.last.fm/music/Carolina+Durante"">Read more on Last.fm</a>",4477104,60371
Love of Lesbian,indie (Origen: indie),Canción,La Champions y el Mundial (feat. Leiva),2024,192fvtOqfBfJCjFofWbDEW,6TvFlWWEE9wRbWnFOYOoKp,Ejército de salvación,2024,Love of Lesbian,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11265021,174383
Samuraï,indie (Origen: indie),Canción,La Despedida,2024,1cOQB2p0YmnMrnPdSlhReN,3CB6CuXulfgqnVNSpfSEfT,El Silencio Del Ruido,2024,Samuraï,"Aroca Lorente, better known by her stage name Samuraï, is a Spanish singer-songwriter from Madrid. Born on November 25, 2000, she has become a notable voice in the Spanish music scene, blending pop and alternative rock with a punk attitude.
Her artistic name, Samuraï, originated in her childhood due to a hairstyle she frequently wore. She began her career in 2019 with the release of her first song, ""Me Quedo Contigo,"" which is available exclusively on YouTube. <a href=""https://www.last.fm/music/Samura%C3%AF"">Read more on Last.fm</a>",1323790,35662
The Marías,indie (Origen: indie),Canción,No One Noticed (Extended Spanish),2024,2kn0fLwt9QRorHuGdmk6ze,6FkCugnh8o4VjxMMw4xlRC,No One Noticed (Extended),2024,The Marías,"Formed in Los Angeles in late 2016, The Marías is a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

The band is named after its lead singer María Zardoya, who was born in Puerto Rico and raised in Atlanta, Georgia. She and her partner Josh Conway, the drummer, met at a show at the Kibitz Room, the bar and music venue inside Canter's Deli in Los Angeles. <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",199470894,2279272
Leiva,indie (Origen: indie),Canción,Bajo Presión,2024,01aWWKx7oCpvTFOXmxdHtZ,0UQVnUty5NVhUOH3tKFbSK,Bajo Presión,2024,Leiva,"José Miguel Conejo Torres (Madrid, 30 de abril de 1980), más conocido como Leiva, es un músico, cantautor español y multiinstrumentista de rock. En 2001, formó junto a Rubén Pozo la banda de rock en español Pereza, con la que grabó seis discos hasta su separación en 2011. Tras la disolución del grupo, inició una carrera en solitario en la que lleva cuatro discos grabados. <a href=""https://www.last.fm/music/Leiva"">Read more on Last.fm</a>",2351258,86830
Arde Bogotá,indie (Origen: indie),Canción,Flores de Venganza,2024,4qbTy8NMciMml7ZpMwVu2q,0S022kFJdy0bDv9y25fIhf,Flores de Venganza,2024,Arde Bogotá,"Arde Bogotá is a Spanish alternative rock band from Cartagena, Murcia, formed in 2017. The group's name originates from the Colombian city of Bogotá, where their first recordings were initially heard. The band is composed of Antonio García, Dani Sánchez, Pepe Esteban, and José Ángel Mercader.

Their music is characterized by a strong sound, with often incisive lyrics that carry a sense of strength and emotion. The band's influences include groups such as Arctic Monkeys, Foo Fighters, and Héroes del Silencio. <a href=""https://www.last.fm/music/Arde+Bogot%C3%A1"">Read more on Last.fm</a>",1528890,27355
Pignoise,indie (Origen: indie),Canción,Cama Vacía,2024,0YNlOM1QrNcxCnh5DeNWfP,2q99da4BFrAzNDjcMHWwIg,20 Aniversario,2024,Pignoise,"Pignoise is a Spanish rock / pop punk band comprising three members: Álvaro on guitar and voice, Polo on drums, and Pablo on bass. <a href=""https://www.last.fm/music/Pignoise"">Read more on Last.fm</a>",1394102,74596
The Marías,indie (Origen: indie),Canción,Sienna,2024,0InIeZW4P6VO7dUGRM4AKH,03guxdOi12XJbnvxvxbpwG,Submarine,2024,The Marías,"Formed in Los Angeles in late 2016, The Marías is a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

The band is named after its lead singer María Zardoya, who was born in Puerto Rico and raised in Atlanta, Georgia. She and her partner Josh Conway, the drummer, met at a show at the Kibitz Room, the bar and music venue inside Canter's Deli in Los Angeles. <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",199470894,2279272
Carolina Durante,indie (Origen: indie),Canción,Tempo 2,2024,0l38tZfoBXFkl0MF0wrA8t,1sa5uIkm6strFBumSGcV1X,Elige Tu Propia Aventura,2024,Carolina Durante,"Carolina Durante es una banda madrileña formada en 2017, cuya música puede catalogarse dentro de géneros como el punk, el pop o el indie. La agrupación musical está compuesta por Diego Ibáñez, Martín Vallhonrat, Juan Pedrayes y Mario del Valle.​ <a href=""https://www.last.fm/music/Carolina+Durante"">Read more on Last.fm</a>",4477104,60371
Carlos Ares,indie (Origen: indie),Canción,Materia Prestada,2024,78j0p3yRnrD4aBF0Rrok3T,0SeDqeZyGYdkNPXChFJ8xJ,Peregrino,2024,Carlos Ares,"Carlos Ares comes stomping though trembling. This young Galician presents his first single: Tiemblo, a pop melody that is mixed with his characteristic voice. He has just turned 20 years old. Although he is still a boy, he has put on the face of an artist. They tell me that next Friday will be the release of their debut single (how old it sounds), a song called Tiemblo. I had the opportunity to listen to it in the showcase (at night you learn everything, even English) organized for that reason in the Garufa club of A Coruña. <a href=""https://www.last.fm/music/Carlos+Ares"">Read more on Last.fm</a>",336690,18440
La La Love You,indie (Origen: indie),Canción,No se te puede dejar nada,2024,1YvSbQfyaDqGDkjL6z98AZ,5wYbztVLgNltuYhYRqijhY,No se te puede dejar nada,2024,La La Love You,"La La Love You is a pop punk and indie rock band from Parla, Madrid, Spain, that was formed in 1996. The original members were Roberto Amor, David Merino, and Rafa Torres. They initially wrote songs in English, influenced by bands like The Ramones, but later switched to Spanish.
The band's name, La La Love You, is a tribute to The Pixies' song of the same name. Over the years, other members have joined the band, and the current lineup includes Roberto Amor, David Merino, Lydia Carré, and Oscar Hoyos. <a href=""https://www.last.fm/music/La+La+Love+You"">Read more on Last.fm</a>",1805118,69183
Viva Suecia,indie (Origen: indie),Canción,La Orilla,2024,3dFqQse30uPsmAWjw67dql,7bwz4aqT6xHJs7x2UiXNhP,La Orilla,2024,Viva Suecia,"Viva Suecia is an indie rock band from Murcia, Spain, formed in 2014. The group consists of Rafa Val, Alberto Cantúa, Jess Fabric, and Fernando Campillo. They have established themselves as a prominent name in the Spanish indie music scene, known for their powerful sound and emotionally charged lyrics.

Their debut album, La fuerza mayor (2016), garnered critical and public attention. This was followed by Otros principios fundamentales (2017), which solidified their position in the music world and earned them a Premios Ondas award. <a href=""https://www.last.fm/music/Viva+Suecia"">Read more on Last.fm</a>",1627696,35937
Myles Smith,indie (Origen: indie),Canción,Nice To Meet You,2024,726SEjbF3ToEbYbn43gnxl,0BNzjDHvi3stIakYKnQoBY,A Minute...,2024,Myles Smith,"Myles Smith (born in Luton on 3 June 1998) is a British singer-songwriter. 

From a young age, Smith taught himself to play guitar and piano, and by the age of 12, he was performing at local open-mic nights. Smith began posting cover versions of songs on TikTok in August 2020. His acoustic cover of The Neighbourhood's ""Sweater Weather"" went viral in 2022, leading to its full release in February 2023. He gained significant attention with his covers, including Amber Run’s ""I Found"". <a href=""https://www.last.fm/music/Myles+Smith"">Read more on Last.fm</a>",7910828,540773
Love of Lesbian,indie (Origen: indie),Canción,Contradicción,2024,1lPtRKnoleAVN1mAlGpcZa,6TvFlWWEE9wRbWnFOYOoKp,Ejército de salvación,2024,Love of Lesbian,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11265021,174383
sombr,indie (Origen: indie),Canción,back to friends,2024,0FTmksd2dxiE5e3rWyJXs6,0QLILSOq1IqAqx62drmv4E,back to friends,2024,sombr,"Shane Michael Boose (New York City, July 5, 2005.) better known as his stage name sombr, is a singer-songwriter, producer, and multi-instrumentalist. 

Shane told 1883magazine that he adopted his stage name after releasing his debut single in 2021, ""Nothing Left to Say"" which reflects the initials of his name as an acronym.

Released on June 15, 2022, sombr's first single to blow up was ""caroline"", boasting an upwards of 30 million streams today. Due to his platform on TikTok, he has grown a large attraction of Gen Z fans.  <a href=""https://www.last.fm/music/sombr"">Read more on Last.fm</a>",62152086,1548947
Siloé,indie (Origen: indie),Canción,Volverte a Ver,2024,2PeWjwwAzxrJfpdVpAc44o,5hQTs3KdLxOizj5QtQAp43,Santa Trinidad (Edición Deluxe),2024,Siloé,"Siloé is a Spanish musical group that formed in 2016 in Valladolid, Spain. The band's musical style is a blend of folk, pop-rock, and electronic music. The members are Fito Robles (vocals), Xavi Road (guitar), and Jaco Betanzos (drums), who joined the group in 2022. The members originally met as students at the University of Valladolid.
The band’s name, Siloé, is a reference to the biblical story of Jesus healing a blind man. According to the band <a href=""https://www.last.fm/music/+noredirect/Silo%C3%A9"">Read more on Last.fm</a>",452389,18026
Carolina Durante,indie (Origen: indie),Canción,Probablemente Tengas Razón,2024,2ZwUrfpPn54mhb7MpDkT3i,1sa5uIkm6strFBumSGcV1X,Elige Tu Propia Aventura,2024,Carolina Durante,"Carolina Durante es una banda madrileña formada en 2017, cuya música puede catalogarse dentro de géneros como el punk, el pop o el indie. La agrupación musical está compuesta por Diego Ibáñez, Martín Vallhonrat, Juan Pedrayes y Mario del Valle.​ <a href=""https://www.last.fm/music/Carolina+Durante"">Read more on Last.fm</a>",4477104,60371
Love of Lesbian,indie (Origen: indie),Canción,La hermandad,2024,0Zso6LrlkwBbd5Lm7PLLsS,6TvFlWWEE9wRbWnFOYOoKp,Ejército de salvación,2024,Love of Lesbian,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11265021,174383
Carolina Durante,indie (Origen: indie),Canción,Hamburguesas,2024,3JXMMgUn1tPAm92L7lcfeq,1sa5uIkm6strFBumSGcV1X,Elige Tu Propia Aventura,2024,Carolina Durante,"Carolina Durante es una banda madrileña formada en 2017, cuya música puede catalogarse dentro de géneros como el punk, el pop o el indie. La agrupación musical está compuesta por Diego Ibáñez, Martín Vallhonrat, Juan Pedrayes y Mario del Valle.​ <a href=""https://www.last.fm/music/Carolina+Durante"">Read more on Last.fm</a>",4477104,60371
The Marías,indie (Origen: indie),Canción,No One Noticed,2024,3siwsiaEoU4Kuuc9WKMUy5,03guxdOi12XJbnvxvxbpwG,Submarine,2024,The Marías,"Formed in Los Angeles in late 2016, The Marías is a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

The band is named after its lead singer María Zardoya, who was born in Puerto Rico and raised in Atlanta, Georgia. She and her partner Josh Conway, the drummer, met at a show at the Kibitz Room, the bar and music venue inside Canter's Deli in Los Angeles. <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",199470894,2279272
rusowsky,indie (Origen: indie),Canción,neo roneo,2024,7zoVtzzASRtacCvgQKLFaS,23ieEAZkDq0jew4MZmb9zT,neo roneo,2024,rusowsky,"Rusowsky is the artistic alter ego behind which Ruslan Mediavilla hides, a young man from Madrid with Belarusian roots and classical musical training. He is one of the representatives of the new underground scene that is flourishing these days thanks to the ease of being able to record songs from home, without having large technological means. <a href=""https://www.last.fm/music/Rusowsky"">Read more on Last.fm</a>",11549114,289694
Carlos Ares,indie (Origen: indie),Canción,Peregrino,2024,1TsBj3J4sVPO5KeydxbhD1,0SeDqeZyGYdkNPXChFJ8xJ,Peregrino,2024,Carlos Ares,"Carlos Ares comes stomping though trembling. This young Galician presents his first single: Tiemblo, a pop melody that is mixed with his characteristic voice. He has just turned 20 years old. Although he is still a boy, he has put on the face of an artist. They tell me that next Friday will be the release of their debut single (how old it sounds), a song called Tiemblo. I had the opportunity to listen to it in the showcase (at night you learn everything, even English) organized for that reason in the Garufa club of A Coruña. <a href=""https://www.last.fm/music/Carlos+Ares"">Read more on Last.fm</a>",336690,18440
Arde Bogotá,indie (Origen: indie),Canción,La Torre Picasso,2024,2Czaw41IWZLz5JxwLueamL,090Jo9iBjpgrcBwezLFTYq,La Torre Picasso,2024,Arde Bogotá,"Arde Bogotá is a Spanish alternative rock band from Cartagena, Murcia, formed in 2017. The group's name originates from the Colombian city of Bogotá, where their first recordings were initially heard. The band is composed of Antonio García, Dani Sánchez, Pepe Esteban, and José Ángel Mercader.

Their music is characterized by a strong sound, with often incisive lyrics that carry a sense of strength and emotion. The band's influences include groups such as Arctic Monkeys, Foo Fighters, and Héroes del Silencio. <a href=""https://www.last.fm/music/Arde+Bogot%C3%A1"">Read more on Last.fm</a>",1528890,27355
Carolina Durante,indie (Origen: indie),Canción,Joderse La Vida,2024,3n8mN2Gdvd1N9GW6yCpcJV,1sa5uIkm6strFBumSGcV1X,Elige Tu Propia Aventura,2024,Carolina Durante,"Carolina Durante es una banda madrileña formada en 2017, cuya música puede catalogarse dentro de géneros como el punk, el pop o el indie. La agrupación musical está compuesta por Diego Ibáñez, Martín Vallhonrat, Juan Pedrayes y Mario del Valle.​ <a href=""https://www.last.fm/music/Carolina+Durante"">Read more on Last.fm</a>",4477104,60371
Siloé,indie (Origen: indie),Canción,Reza por Mi,2024,1Ye4x0Nfob10Liwl4FnlUc,5hQTs3KdLxOizj5QtQAp43,Santa Trinidad (Edición Deluxe),2024,Siloé,"Siloé is a Spanish musical group that formed in 2016 in Valladolid, Spain. The band's musical style is a blend of folk, pop-rock, and electronic music. The members are Fito Robles (vocals), Xavi Road (guitar), and Jaco Betanzos (drums), who joined the group in 2022. The members originally met as students at the University of Valladolid.
The band’s name, Siloé, is a reference to the biblical story of Jesus healing a blind man. According to the band <a href=""https://www.last.fm/music/+noredirect/Silo%C3%A9"">Read more on Last.fm</a>",452389,18026
Alex Warren,indie (Origen: indie),Canción,Before You Leave Me,2024,792FHkvZbBQuWWM1a4TfL8,1eCGY9WJpYgtaFh1Lk2KNo,"You'll Be Alright, Kid (Chapter 1)",2024,Alex Warren,"Alexander Warren Hughes (born September 18, 2000) is an American stomp clap hey singer, songwriter, YouTuber, and influencer. He was a founding member of the collaborative TikTok group the Hype House from 2019 to 2022. He began independently releasing music in 2021 before getting signed to Atlantic Records the following year. His 2024 single ""Burning Down"" from his debut studio album, You'll Be Alright, Kid (Chapter 1) (2024), was his first song to appear on the Billboard Hot 100 chart. <a href=""https://www.last.fm/music/Alex+Warren"">Read more on Last.fm</a>",22786388,826969
