Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Wander Love,Reggaeton (Origen: dembow),Canción,Tomala,2024,0ZM8t0KJ30VcLv8KIs0v0m,1ZhWM5Ae4AfayttWHasbkU,Tomala,2024,Wander Love," <a href=""https://www.last.fm/music/Wander+Love"">Read more on Last.fm</a>",42890,7624
Chocoleyrol,Reggaeton (Origen: dembow),Canción,Tiki Tiki,2024,1JnRfqRvQN2sjQJlINz6cl,17Hmvcc0QZCowX7ut7D2Td,Tiki Tiki,2024,Chocoleyrol," <a href=""https://www.last.fm/music/Chocoleyrol"">Read more on Last.fm</a>",46894,5625
Chimbala,Reggaeton (Origen: dembow),Canción,Papi,2024,435dGaGe1noUtReOaLKcbY,3uD9XTxiBnJ44k9bATuq8R,Papi,2024,Chimbala," <a href=""https://www.last.fm/music/Chimbala"">Read more on Last.fm</a>",818465,89125
Alofoke Music,Reggaeton (Origen: dembow),Canción,El Kick,2024,2kp99spYx9KNF2Eek7UGmp,1YOCuAQTUoGG1IU1IAoHkW,El Kick,2024,Alofoke Music," <a href=""https://www.last.fm/music/Alofoke+Music"">Read more on Last.fm</a>",106770,6563
Duglaung,Reggaeton (Origen: dembow),Canción,Duglaung x Ezzy R (Palo Block),2024,3E4aozOG4ye9VDWnUyPTZc,01brrY6a6N5b6sgqIIPY1C,Duglaung x Ezzy R (Palo Block),2024,Duglaung," <a href=""https://www.last.fm/music/Duglaung"">Read more on Last.fm</a>",21201,2788
legallyrxx,Reggaeton (Origen: dembow),Canción,BAKANO,2024,0Glol7Gjby5OkLPz67tGlX,18LQTOkENbFCtBfcmYUV3i,EL NIÑO DE LOS CORAZONES,2024,legallyrxx," <a href=""https://www.last.fm/music/legallyrxx"">Read more on Last.fm</a>",1847289,43137
EL YALA,Reggaeton (Origen: dembow),Canción,Contrario,2024,0MQURmPyzZe4aEovjDVxcj,4sXtOwpAFeYMbjpFLNkqti,Contrario,2024,EL YALA," <a href=""https://www.last.fm/music/EL+YALA"">Read more on Last.fm</a>",119983,16980
Lomiiel,Reggaeton (Origen: dembow),Canción,TU QUIERE BAILAR,2024,2E402UKUx9geWqtRpMj5oX,3V0VfbPq775O3a0tNK2FIX,TU QUIERE BAILAR,2024,Lomiiel," <a href=""https://www.last.fm/music/Lomiiel"">Read more on Last.fm</a>",1960794,166861
Jey One,Reggaeton (Origen: dembow),Canción,No Llegara,2024,1iaYQPAPqojUfKJnlMIfKj,6TAiZsdInQh62gfPFmQFH6,No Llegara,2024,Jey One,"¿Quién es Jey One? Yeldri Vicente Jimenez Frias conocido artísticamente como JEY ONE es un compositor e interprete Dominicano nacido el 10 de marzo de 2001 en un popular barrio de Santo Domingo llamado Villa María. Infancia, Juventud y Vida Familiar de JEY ONE Jey One desde muy temprana edad mostro interés por la música, pidiéndole a su madre que lo inscribiera en bellas artes un instituto muy famoso en la Republica Domicana, Yeldri (JEY ONE) <a href=""https://www.last.fm/music/Jey+One"">Read more on Last.fm</a>",1373448,98166
Yaisel LM,Reggaeton (Origen: dembow),Canción,Llame Pa Verte,2024,4Zipd2pVN1WBYo5rro5jOl,3URlV6ZNGUSqwbPUFD6a5G,El Brujo,2024,Yaisel LM," <a href=""https://www.last.fm/music/Yaisel+LM"">Read more on Last.fm</a>",223874,24983
Black Eyed Peas,Reggaeton (Origen: dembow),Canción,TONIGHT (Bad Boys: Ride Or Die) (feat. Becky G),2024,237t7ZswmEnZChpNZ0zscx,06OlGmd9PuKK8CXYw7xiEu,TONIGHT (Bad Boys: Ride Or Die) (feat. Becky G),2024,Black Eyed Peas,"Black Eyed Peas is an American hip hop/pop group formed in Los Angeles in 1995. The group's current line-up consists of will.i.am, Taboo and apl.de.ap. Black Eyed Peas have so-far sold an estimated 56 million albums and singles worldwide.

Black Eyed Peas went to centenary state high school and got their start in 1988 when will.i.am (born 1975 William James Adams Jr.) and apl.de.ap (born 1974 Allan Pineda) began rapping and performing together around Los Angeles. <a href=""https://www.last.fm/music/Black+Eyed+Peas"">Read more on Last.fm</a>",144003976,5534089
Angel Dior,Reggaeton (Origen: dembow),Canción,Prendela Malvada,2024,7z05AsM67ZqJ0sV28kgdZ3,6gzrLxSsCxvkJtDSrqXFJB,Prendela Malvada,2024,Angel Dior," <a href=""https://www.last.fm/music/ANGEL+DIOR"">Read more on Last.fm</a>",169701,22977
JHAYCO,Reggaeton (Origen: dembow),Canción,3D,2024,6AddEFczaiz7MraQxrOHNT,1I4KyAYrYUQO4n644l0qqp,3D,2024,JHAYCO,"Jesús Manuel Nieves Cortez (born April 9, 1993), known professionally as Jhayco (formerly Jhay Cortez), is a Puerto Rican singer and rapper from Río Piedras, San Juan. After releasing multiple EPs, his debut studio album, Famouz, was released in 2019. The album contained features from J Balvin, Bad Bunny, Rafa Pabön, C. Tangana, Almighty, Tainy & Zion y Lennox. The album also contained his breakout songs No Me Conoce and No Me Conoce - Remix.
 <a href=""https://www.last.fm/music/Jhayco"">Read more on Last.fm</a>",15659128,393563
La Perversa,Reggaeton (Origen: dembow),Canción,Ellos Vienen Ellos Van - Remix,2024,6OrYFEipXhLOZPHonr62mU,2OaIGw5SeTQEX3B17k3wF0,Ellos Vienen Ellos Van (Remix),2024,La Perversa," <a href=""https://www.last.fm/music/La+Perversa"">Read more on Last.fm</a>",194036,18996
Yaisel LM,Reggaeton (Origen: dembow),Canción,Boy Boy,2024,2siwusqTNSUyMmx8bk3MNY,3URlV6ZNGUSqwbPUFD6a5G,El Brujo,2024,Yaisel LM," <a href=""https://www.last.fm/music/Yaisel+LM"">Read more on Last.fm</a>",223874,24983
El Sie7e,Reggaeton (Origen: dembow),Canción,TEN TERE TE TEN,2024,0tRgBBDfNv7V1wxBByyxkz,1wrCnVBZXqrmqqpuAWG2lO,TEN TERE TE TEN,2024,El Sie7e,"El Sie7e have been a unit for more than seven years, and Punto Cero (.0) being just their second album set up a new era in Colombian rock history and Latin America. This is the work of a band more mature that approaches their eighth year in the music scene as a cutting-edge rock group. The full El Sie7e history, of course, goes back to 2000 and embraces the desire of 4 Colombians who start to put up their act together in early 2001 in Bogotá. 

In 2003 after touring Colombia and Ecuador <a href=""https://www.last.fm/music/El+Sie7e"">Read more on Last.fm</a>",124607,14689
Luis R Conriquez,Reggaeton (Origen: dembow),Canción,Que Se Cuide,2024,22jhscHs2DoVqKG5vKJytQ,2iV4iuAjlRH64jpIofjtkz,Que Se Cuide,2024,Luis R Conriquez,"Luis Roberto Conriquez es un cantante mexicano de Sonora. Después de dejar su trabajo en una gasolinera, se centró en escribir canciones y pronto firmó con el sello independiente Kartel Music en 2018, donde lanzó su primer álbum Mis Inicios. Recibió atención con su sencillo ""El Buho"" en 2019, que fue uno de los sencillos de su disco Corridos Bélicos, que fue lanzado en 2020. Entre ese mismo año y 2022 lanzaría más álbumes y decenas de sencillos. <a href=""https://www.last.fm/music/Luis+R+Conriquez"">Read more on Last.fm</a>",6609265,174536
El Alfa,Reggaeton (Origen: dembow),Canción,"Si, Es Así",2024,6r6B51W2S8BVrnhWbdSf2p,3DZASLonCv5I6Kld58eq51,"SI, ES ASÍ",2024,El Alfa,"Emmanuel Herrera Batista, known professionally as El Alfa, is a Dominican dembow recording artist, In 2015, after receiving criticism for insulting the founding fathers of the Dominican Republic in a music video, El Alfa was sentenced to 15 days of community service. The President of El Instituto Duartino, Cesar Romero called for the boycott and destruction of El Alfa's albums for having disrespected the founding fathers. Part of El Alfa's sentencing <a href=""https://www.last.fm/music/El+Alfa"">Read more on Last.fm</a>",14832930,616804
Yaisel LM,Reggaeton (Origen: dembow),Canción,Algo Así,2024,5sNDylnybs6nOjKN1N4iQp,3URlV6ZNGUSqwbPUFD6a5G,El Brujo,2024,Yaisel LM," <a href=""https://www.last.fm/music/Yaisel+LM"">Read more on Last.fm</a>",223874,24983
Lil Naay,Reggaeton (Origen: dembow),Canción,Ella,2024,4Z64NtDGD0nuIbUXCXCHnQ,4WYKMSVSBurnuczFrJefxC,Ella,2024,Lil Naay," <a href=""https://www.last.fm/music/Lil+Naay"">Read more on Last.fm</a>",346003,12891
FARIANA,Reggaeton (Origen: dembow),Canción,DORA,2024,3rcNa4UaDBUDfXInicaigI,6Q6k7LvauK7jFZNe3hnRqB,UNDERWATER,2024,FARIANA,"Farina Pao Paucar Franco (born 16 September 1986) known professionally as Fariana, is a Colombian singer, rapper and songwriter. Starting her career in 2005, she is considered one of the pioneers of reggaeton in Colombia, being the first Colombian reggaetonera. In 2017, she became the second Colombian artist signed by Jay-Z's label Roc Nation. She is currently managed by La Commission LLC. <a href=""https://www.last.fm/music/Fariana"">Read more on Last.fm</a>",171960,30031
Jezzy,Reggaeton (Origen: dembow),Canción,La Baby Pregunta,2024,7cH2ly2fR2xccRSJFjsCl1,52MGPR1b8TDKbTPdrpikI0,La Baby Pregunta,2024,Jezzy," <a href=""https://www.last.fm/music/Jezzy"">Read more on Last.fm</a>",434296,43479
La Makulada,Reggaeton (Origen: dembow),Canción,Pisao Pisao,2024,1yWE1hJi2vz5aHSOBh66C1,1l2esP39JzIz1vVcLUHJyL,Pisao Pisao,2024,La Makulada," <a href=""https://www.last.fm/music/La+Makulada"">Read more on Last.fm</a>",91808,11533
Papera,Reggaeton (Origen: dembow),Canción,Envenenao,2024,57WxIK1nE2SL9t2edmCNRB,3ww7KDDQ1lQQyuvNGHszNY,Envenenao,2024,Papera," <a href=""https://www.last.fm/music/Papera"">Read more on Last.fm</a>",99808,12057
El Piky,Reggaeton (Origen: dembow),Canción,Sitema,2024,7emYlW6mDTOg9P3qQK1v6S,2saAqgz7YpYlkf02vxBBOH,Sitema,2024,El Piky," <a href=""https://www.last.fm/music/El+Piky"">Read more on Last.fm</a>",17230,3401
Chimbala,Reggaeton (Origen: dembow),Canción,Palo Ajeno,2024,0ABRPWTI7U9Knhmc0pQJuI,0KiKssxo1vKYwXiw5Al3uW,Palo Ajeno,2024,Chimbala," <a href=""https://www.last.fm/music/Chimbala"">Read more on Last.fm</a>",818465,89125
Omega,Reggaeton (Origen: dembow),Canción,Chapa Pla Pla - Prod. by B One El Productor De Oro,2024,0C0bkY3gfVjJIlU2TBTt6R,2aPtgB68nwd3SRtabkxUy5,Chapa Pla Pla (Prod. by B One El Productor De Oro),2024,Omega,"The are multiple artists called Omega:
1. A Hungarian progressive and hard rock band
2. An alias of techno musician Naoki
3. A Lithuanian pop group
4. An American rapper
5. A dubstep artist
6. A British metal band
7. A Greek black/thrash/speed metal band
8. A Dominican mambo singer
9. A Chilean rapper
10. An Italian black/avantgarde/ambient metal band
11. A Beat rock ensemble from Estonia

1. Omega is one of the most successful Hungarian rock bands. <a href=""https://www.last.fm/music/Omega"">Read more on Last.fm</a>",3572173,319903
Yaisel LM,Reggaeton (Origen: dembow),Canción,Prepotente,2024,0jHRWlGClKeGPS2sQ7sllT,3URlV6ZNGUSqwbPUFD6a5G,El Brujo,2024,Yaisel LM," <a href=""https://www.last.fm/music/Yaisel+LM"">Read more on Last.fm</a>",223874,24983
Wander Love,Reggaeton (Origen: dembow),Canción,Ou Ou,2024,6TjT05x6Uo8c1yXZadV3bF,1JWFlOflVOdPslc9sPjfBJ,Ou Ou,2024,Wander Love," <a href=""https://www.last.fm/music/Wander+Love"">Read more on Last.fm</a>",42890,7624
Lomiiel,Reggaeton (Origen: dembow),Canción,PA' QUE BAILES,2024,6aB9S5XadI7L8395CF9bb0,0pjSqNXzDTnAn7iIRt9qpZ,NEW AIR'S,2024,Lomiiel," <a href=""https://www.last.fm/music/Lomiiel"">Read more on Last.fm</a>",1960794,166861
Lomiiel,Reggaeton (Origen: dembow),Canción,HAY ANABEL,2024,0vV04Rids5cIbton3RAi2n,0XMyL1XVeP3Zjd3mwHoRqY,HAY ANABEL,2024,Lomiiel," <a href=""https://www.last.fm/music/Lomiiel"">Read more on Last.fm</a>",1960794,166861
Yailin la Mas Viral,Reggaeton (Origen: dembow),Canción,Bing Bong,2024,0UFSU9k3EvLRyTdzW5BzGb,1Hwldb8k4hWJPTnM4FDj4r,Bing Bong,2024,Yailin la Mas Viral,"Georgina Lulú Guillermo Díaz (Santo Domingo Este, Provincia de Santo Domingo; 4 de julio de 2002) conocida por su nombre artístico, Yailín la Más Viral, es una rapera, bailarina, vedette, empresaria y modelo dominicana.[1]​Es la creadora de Cattaleya Babies, una línea especial para bebes inspirada en su hija, e Intivita La Flor, línea de cuidado íntimo para la mujer <a href=""https://www.last.fm/music/Yailin+la+Mas+Viral"">Read more on Last.fm</a>",6889040,112633
Jezzy,Reggaeton (Origen: dembow),Canción,GUERRA,2024,0BcFamJdb9dsuIiJT0PAL8,0U9k5RDgexyD90shmSgB5b,GUERRA,2024,Jezzy," <a href=""https://www.last.fm/music/Jezzy"">Read more on Last.fm</a>",434296,43479
Tato el X5,Reggaeton (Origen: dembow),Canción,No Me La Apague,2024,66TawRArDJO6Gk6ZeI6n9o,0y3TfribjFSL95gP3zcZ6y,No Me La Apague,2024,Tato el X5," <a href=""https://www.last.fm/music/Tato+el+X5"">Read more on Last.fm</a>",85754,13114
Treintisiete,Reggaeton (Origen: dembow),Canción,Ahora Soy Adicto,2024,3vDpT45rMxGPj6VBzEPthM,4FkLsuHSItVHILvbvLe6ul,Ahora Soy Adicto,2024,Treintisiete," <a href=""https://www.last.fm/music/Treintisiete"">Read more on Last.fm</a>",222811,25106
Santa Fe Klan,"Reggaeton (Origen: ""hip hop latino"")",Canción,NO SON KLLE,2024,4dUES55SAFKZp4ekMlLHWZ,3manJutsZhzlnZe2xMWp7y,NO SON KLLE,2024,Santa Fe Klan,"Ángel Jair Quezada Jasso, known professionally as Santa Fe Klan, is a Mexican singer-songwriter and rapper. He featured on several songs which were highly certified by AMPROFON in Mexico, including 4× Platinum for ""Por Mi México"" by Lefty SM and 3× Platinum for ""El Catrín"" by Gera MX. He was ranked 31st on the Rolling Stone magazine's list of the ""50 greatest rappers in the history of Spanish rap,"" published in 2024 <a href=""https://www.last.fm/music/Santa+Fe+Klan"">Read more on Last.fm</a>",3099822,108032
Neo Pistea,"Reggaeton (Origen: ""hip hop latino"")",Canción,POLIS,2024,6pwUpAlIXH2QQP29wenH2Y,1tcNhqApgkYeWauEew4d4Y,CULTO,2024,Neo Pistea,"Sebastián Ezequiel Chinellato, conocido artísticamente como Neo Pistéa, es un cantautor argentino nacido el 5 de octubre de 1994 en Buenos Aires, Argentina.

El cantante comenzó a relacionarse con el ambiente del Hip-Hop a temprana edad, con solo 16 años empezó a rapear junto a King Team y Vasuras Crew.

En 2016, la carrera del artista dio un gran salto debido a grandes hits que lanzo en dicho año, como “Elvira”, “Oro Y Perfume”, “Tumbando El Club”, entre otros. <a href=""https://www.last.fm/music/Neo+Pistea"">Read more on Last.fm</a>",2363685,60672
Dillom,"Reggaeton (Origen: ""hip hop latino"")",Canción,Muñecas,2024,6LH7FdWPmuPphhCQfPkiwq,633jS6fM44Zbr1gyI0eF19,Por cesárea,2024,Dillom,"Dillom, cuyo nombre real es Dylan León Masa, es un rapero y cantante argentino nacido el 5 de diciembre de 2000 en Buenos Aires. Reconocido por su estilo provocador y su habilidad para fusionar géneros como el trap, el rock alternativo y el horrorcore, ha logrado posicionarse como una de las figuras más influyentes de la escena urbana argentina.

Su carrera despegó con el lanzamiento de su álbum debut, Post Mortem (2021), un trabajo conceptual que aborda temas como la muerte <a href=""https://www.last.fm/music/Dillom"">Read more on Last.fm</a>",17294051,159839
Glizzy Gvng,"Reggaeton (Origen: ""hip hop latino"")",Canción,"GLIZZY GVNGSTER (feat. Slayter, SOMBRA PR & Ele d)",2024,4RRZW1jOVHmualiLCQKghJ,759RSASTqaAXlqIKWdkE99,"GLIZZY GVNGSTER (feat. Slayter, SOMBRA PR & Ele d)",2024,Glizzy Gvng," <a href=""https://www.last.fm/music/Glizzy+Gvng"">Read more on Last.fm</a>",140585,7750
Alcolirykoz,"Reggaeton (Origen: ""hip hop latino"")",Canción,Suero Casero,2024,69PGSvAuNIxQFIqTmaAdYZ,0zE2Btx6MqIdY8pPP1oukD,Anarcolirykoz,2024,Alcolirykoz,"Alcolirykoz es un dúo de rap colombiano, integrado por Juan Carlos Fonnegra (Gambeta) y Carlos Andrés (Kaztro), ambos nacidos en Medellín. Se iniciaron en el hip hop a finales de los años 90, participando en batallas de freestyle y grabando sus primeras maquetas. En 2005, adoptaron el nombre de Alcolirykoz, que hace referencia a su estilo de vida bohemio y rebelde.

Su música se caracteriza por su originalidad, su humor negro, su crítica social y su uso de expresiones locales. <a href=""https://www.last.fm/music/Alcolirykoz"">Read more on Last.fm</a>",1947519,31103
Rels B,"Reggaeton (Origen: ""hip hop latino"")",Canción,balearico,2024,46F8VpVYZWurG1qmeURJQ2,1fhc3XX8W5Z4fMZrEW4DzO,nostalgia EP,2024,Rels B,"Daniel Heredia Vidal, conocido profesionalmente como Rels B, es un rapero, compositor y productor musical español. Se le considera uno de los grandes valores de la nueva ola del hip hop español. <a href=""https://www.last.fm/music/Rels+B"">Read more on Last.fm</a>",25265164,378561
Arcángel,"Reggaeton (Origen: ""hip hop latino"")",Canción,La Franquicia,2024,7wveZaf1jTbvYJ0bqF3693,0TnXanpr5ASzEcS5lEaKRN,Papi Arca,2024,Arcángel,"Austin Santos, conocido como Arcangel, nació en Nueva York el 23 de diciembre de 1985. Honrando su ascendencia puertorriqueño-dominicana, se trasladó a Puerto Rico en 1999 para dedicarse al reggaetón.

En 2007, Arcangel comenzó su carrera solo trabajando en un sencillo con DJ Nelson, considerado el padrino del reggaetón. La canción, “Chica Virtual”, apareció en el álbum de recopilación de Nelson “Flow La Discoteka 2” y se hizo popular en las radios urbanas. <a href=""https://www.last.fm/music/+noredirect/Arc%C3%A1ngel"">Read more on Last.fm</a>",12563652,404039
Nanpa Básico,"Reggaeton (Origen: ""hip hop latino"")",Canción,Caballero,2024,0uVVQdgUSUPNYXhcmwBOv4,5lyKUk7jLN0Tue0ThuW9kl,Duelo,2024,Nanpa Básico," <a href=""https://www.last.fm/music/Nanpa+B%C3%A1sico"">Read more on Last.fm</a>",2242566,91865
Kidd Keo,"Reggaeton (Origen: ""hip hop latino"")",Canción,Shorty (feat. Moreno itf),2024,0d6qwNdgGythWUSWaU6cnb,2nkZ7aU11LlxpeFinf2VTL,2016,2024,Kidd Keo,"Kidd Keo, whose real name is Pàdua Keoma Salas Sánchez, is a Spanish trap music artist and one of the biggest exponents of the genre in Spain. Born on September 27, 1995, in Alicante, Spain, he has lived in various places and even spent some time in Canada during his childhood. He currently has a large number of relatives in that country.

Keo is a singer who alternates between Spanish and English in his songs, possibly influenced by his time in Canada. <a href=""https://www.last.fm/music/KIDD+KEO"">Read more on Last.fm</a>",7451053,152229
Daddy Yankee,"Reggaeton (Origen: ""hip hop latino"")",Canción,Donante de Sangre,2024,5vd9YdREntYfkgBg1lHw8v,0ZkbZMJGnXZFNy2FjXiztN,Donante de Sangre,2024,Daddy Yankee,"Ramón ""Raymond"" Luis Ayala Rodríguez (born February 3, 1977), known artistically as Daddy Yankee, is a Latin Grammy Award winning Puerto Rican reggaeton recording artist. Ayala was born in Río Piedras, the largest district of San Juan, Puerto Rico, where he became interested in music at a young age. In his youth he was interested in baseball, and aspired to become a Major League Baseball player. He was unable to continue this sport when he got shot in the leg by being mistaken for his friend by a unknown man <a href=""https://www.last.fm/music/Daddy+Yankee"">Read more on Last.fm</a>",47614159,2104425
Kidd Keo,"Reggaeton (Origen: ""hip hop latino"")",Canción,Los Más Pegaos 2.0,2024,0f3WJc3wqbbNFbwi0nvdn2,2nkZ7aU11LlxpeFinf2VTL,2016,2024,Kidd Keo,"Kidd Keo, whose real name is Pàdua Keoma Salas Sánchez, is a Spanish trap music artist and one of the biggest exponents of the genre in Spain. Born on September 27, 1995, in Alicante, Spain, he has lived in various places and even spent some time in Canada during his childhood. He currently has a large number of relatives in that country.

Keo is a singer who alternates between Spanish and English in his songs, possibly influenced by his time in Canada. <a href=""https://www.last.fm/music/KIDD+KEO"">Read more on Last.fm</a>",7451053,152229
LA X27,"Reggaeton (Origen: ""hip hop latino"")",Canción,Botonazo,2024,2U34S62f1yTFJq3sx8jTRu,6QWSdYdLQP9tH74c7dQ4fJ,Botonazo,2024,LA X27," <a href=""https://www.last.fm/music/LA+X27"">Read more on Last.fm</a>",30833,2461
Nicki Nicole,"Reggaeton (Origen: ""hip hop latino"")",Canción,FORTY,2024,7jDE1afRoJfaUdKpIgbY7d,0pjOf0aWfj0YQCJd1wPCic,NAIKI,2024,Nicki Nicole,"Nicole Denise Cucco (Rosario, Argentina, 25 de agosto de 2000), known profesionally as Nicki Nicole, is an Argentinean singer and composer. In 2019 she rose to fame with her single «Wapo Traketero», reaching millions of views on YouTube. <a href=""https://www.last.fm/music/Nicki+Nicole"">Read more on Last.fm</a>",10295235,247266
Foyone,"Reggaeton (Origen: ""hip hop latino"")",Canción,RAPSINCORTE 51,2024,1VAIam58WpXrdJsB5QU70A,3nwkvErRbwyluwnpJqiSep,RAPSINCORTE 51,2024,Foyone," <a href=""https://www.last.fm/music/Foyone"">Read more on Last.fm</a>",609054,22892
Faenna,"Reggaeton (Origen: ""hip hop latino"")",Canción,La Niña de los Peines,2024,5Ld2Nr8Ent3hNHFAKLHYoI,3MdujmoRnC5MNuCodT3KXl,La Niña de los Peines,2024,Faenna," <a href=""https://www.last.fm/music/FAENNA"">Read more on Last.fm</a>",76195,4986
Diegote,"Reggaeton (Origen: ""hip hop latino"")",Canción,Hasta que haga falta,2024,7K2BQdeIEdiAREO6JCKJF8,1fF52NAF1XbUuM3ApjErqI,Hasta que haga falta,2024,Diegote," <a href=""https://www.last.fm/music/Diegote"">Read more on Last.fm</a>",162509,15373
Residente,"Reggaeton (Origen: ""hip hop latino"")",Canción,313,2024,5fkgsgTyelaBrGPwCtloIG,2VqfdamIWfwbBVzOzHJWs3,LAS LETRAS YA NO IMPORTAN,2024,Residente,"Residente (born René Pérez Joglar; February 23, 1978) is a Puerto Rican rapper, writer, producer and co-founder of the alternative rap group Calle 13. He has won 25 Grammy awards, the most Grammys ever awarded to a Latin artist. 

He studied fine art for 8 years, before launching an independent career as a lyricist, performer and director of many his own music videos. His lyrics have been lauded by critics and studied by academics at universities around the world.  <a href=""https://www.last.fm/music/Residente"">Read more on Last.fm</a>",2530343,175668
Alvaro Diaz,"Reggaeton (Origen: ""hip hop latino"")",Canción,GOLDEN GUN,2024,4DrxWZtOT8g8RZuESdzx2q,7kfPf285KnlWUTbqaB1jnI,SAYONARA,2024,Alvaro Diaz,"Jorge Álvaro Díaz Conocido como Álvaro Díaz y nacido en la isla de San Juan, Puerto Rico; es un joven publicista y rapero de 29 años de edad.

Comenzando desde chico su gusto por el Hip-Hop (el Rap en específico) Álvaro comienza su introducción a este género improvisando en pistas y grabando desde tiempo atrás. Casi 10 años tuvieron que pasar para que el joven rapero viera plasmado su trabajo en la calle, menos de 3 años activo con el proyecto y la música de Álvaro Díaz ya ha logrado posicionarse dentro del mercado latino <a href=""https://www.last.fm/music/Alvaro+Diaz"">Read more on Last.fm</a>",22854830,240499
Rels B,"Reggaeton (Origen: ""hip hop latino"")",Canción,FORO SOL,2024,5G6XeIMUh1luLZifEoUgXG,6MxVqDR6nACRxGSePfK9y4,a new star (1 9 9 3),2024,Rels B,"Daniel Heredia Vidal, conocido profesionalmente como Rels B, es un rapero, compositor y productor musical español. Se le considera uno de los grandes valores de la nueva ola del hip hop español. <a href=""https://www.last.fm/music/Rels+B"">Read more on Last.fm</a>",25265164,378561
Hades66,"Reggaeton (Origen: ""hip hop latino"")",Canción,Hablame de Dinero,2024,6vtApjN1rhSEMM4hoemQIv,23CByWK5jUxfmovn5Pemko,Hablame de Dinero,2024,Hades66," <a href=""https://www.last.fm/music/Hades66"">Read more on Last.fm</a>",4854153,47155
Eladio Carrion,"Reggaeton (Origen: ""hip hop latino"")",Canción,"Fé, Cojones y Paciencia",2024,0KK2eoNnggdrfUU6sMqRoR,2zE9RJSh5sMV0NJ8Oc8k5s,Sol María,2024,Eladio Carrion,"Eladio Carrion (14 de noviembre de 1994) Cantante y personalidad de Internet. Nació en Kansas, Estados Unidos. Se le conoció en redes por sus vídeos cómicos. Antes de lanzarse como solista trabajo como compositor y colaborador de otros artistas. Algunos de sus éxitos pre-debut fueron 2×2 con Flowsito y No quiero más amigos nuevos con Rawenz. Finalmente debutó en 2017 con Me enamoré de una Yal, tema al que siguieron Si tú te vas, Mi Cubana y Ave María, entre otros. <a href=""https://www.last.fm/music/Eladio+Carrion"">Read more on Last.fm</a>",32338910,377106
Myke Towers,"Reggaeton (Origen: ""hip hop latino"")",Canción,TÍTERES (feat. Pressure 9X19),2024,2rOUzUrdILAkxWFKCr4iTm,0G1YnsWxzQoJ2B1QtZLj1e,LYKE MIIKE,2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Jimmy Humilde,"Reggaeton (Origen: ""hip hop latino"")",Canción,Hallandale,2024,50CYOTrV18phIZPiCjYW9z,55MsZKMznIvPjbVGafPbq5,Hallandale,2024,Jimmy Humilde," <a href=""https://www.last.fm/music/Jimmy+Humilde"">Read more on Last.fm</a>",30966,7114
Morad,"Reggaeton (Origen: ""hip hop latino"")",Canción,Lo Niego,2024,2PDsUiOH8ZcIOocvEhrZ7N,0bJDByZM5TEIPDwBQARs9X,Lo Niego,2024,Morad,"1) Morad is the stage name of a Catalan rapper of Moroccan descent who was born on March 5, 1999 in L’Hospitalet de Llobregat and who makes drill-style music with an urban and young theme.

2) Morad is french MC hailing from bezbar. He is a member of the french hip hop supergroup; Scred Connexion.

3) Morad is a young lad (27) from Northampton, England who currently resides in Sydney, Australia.  His sound is best described as 'Raw, uplifting acoustica for lost souls'. <a href=""https://www.last.fm/music/Morad"">Read more on Last.fm</a>",8304212,191013
Trueno,"Reggaeton (Origen: ""hip hop latino"")",Canción,PLO PLO!,2024,64yGL8p8jWN41sT38BbYJ3,3EWJoKrG9XnCjvAPzkQZ88,EL ÚLTIMO BAILE,2024,Trueno,"Mateo Palacios Corazzina, better known as Trueno, is an Argentine rapper and freestyler, originally from the La Boca neighborhood in Buenos Aires. He is known for his outstanding participation in rap battles, winning contests such as FMS Argentina and Red Bull Batalla De Los Gallos in 2019.

His debut album, Atrevido was released on July 23, 2020 through NEUEN and distributed by Sony Music Latin. The album features the collaborations of artists such as Alemán, Wos, Nicki Nicole and Bizarrap. <a href=""https://www.last.fm/music/Trueno"">Read more on Last.fm</a>",17928472,337952
MARCOS YTZ,"Reggaeton (Origen: ""hip hop latino"")",Canción,Dalí,2024,5ZkpyVKu0QySORpa6uR11u,373hKq85glOMppPgspuwMB,Dalí,2024,MARCOS YTZ,"Marcos YTZ es un artista emergente de Laferrer que esta logrando con su flow distinctivo y rimas impersionantes logra captar a una audiencia de oyentes con solo 24 años. <a href=""https://www.last.fm/music/MARCOS+YTZ"">Read more on Last.fm</a>",184080,17437
