Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Boy Wonder CF,Reggaeton (Origen: regueton),Canción,Road Trip (feat. Darkiel & Lyanno),2024,3uxAoFRSN7w4CoX7H5nnRs,382jindm6my1i05NJfXQLr,Chosen Few New Generation II - Recharged,2024,Boy Wonder CF," <a href=""https://www.last.fm/music/Boy+Wonder+Cf"">Read more on Last.fm</a>",765905,113101
Young Cister,Reggaeton (Origen: regueton),Canción,CAPRIXOS,2024,3u2TDPtvVDAAbBA3o8FOU3,5RWEssac5Dun4RvxolSjlX,PLANES DE MEDIANOCHE,2024,Young Cister,"Esteban Alejandro Cisterna Álvarez, conocido artísticamente como Young Cister, es un rapero, cantante y compositor chileno, considerado uno de los representantes del trap y música urbana más relevantes de Chile. <a href=""https://www.last.fm/music/Young+Cister"">Read more on Last.fm</a>",8065890,175467
Pinto “Wahin”,Reggaeton (Origen: regueton),Canción,Gayetano,2024,3wpCw1I9H4JbsmRBdiD06J,1VgOUyqlkk2HZc8WRHEtfQ,Gayetano,2024,Pinto “Wahin”," <a href=""https://www.last.fm/music/Pinto+%E2%80%9CWahin%E2%80%9D"">Read more on Last.fm</a>",56526,11876
Daddy Yankee,Reggaeton (Origen: regueton),Canción,Llamado de Emergencia,2024,3NYoQ5Up5ry0Hiz4xC6Twe,01Hc0cr0uYOiOlPURbS1PU,VERANO GASOLINA 2024,2024,Daddy Yankee,"Ramón ""Raymond"" Luis Ayala Rodríguez (born February 3, 1977), known artistically as Daddy Yankee, is a Latin Grammy Award winning Puerto Rican reggaeton recording artist. Ayala was born in Río Piedras, the largest district of San Juan, Puerto Rico, where he became interested in music at a young age. In his youth he was interested in baseball, and aspired to become a Major League Baseball player. He was unable to continue this sport when he got shot in the leg by being mistaken for his friend by a unknown man <a href=""https://www.last.fm/music/Daddy+Yankee"">Read more on Last.fm</a>",47614159,2104425
Yailin la Mas Viral,Reggaeton (Origen: regueton),Canción,DM,2024,0XKqFNGb80dIVeVKVyAitY,3VtCd0WwP9PUzQzt00fyiE,Resiliencia,2024,Yailin la Mas Viral,"Georgina Lulú Guillermo Díaz (Santo Domingo Este, Provincia de Santo Domingo; 4 de julio de 2002) conocida por su nombre artístico, Yailín la Más Viral, es una rapera, bailarina, vedette, empresaria y modelo dominicana.[1]​Es la creadora de Cattaleya Babies, una línea especial para bebes inspirada en su hija, e Intivita La Flor, línea de cuidado íntimo para la mujer <a href=""https://www.last.fm/music/Yailin+la+Mas+Viral"">Read more on Last.fm</a>",6889040,112633
Kenny Die,Reggaeton (Origen: regueton),Canción,Kilo,2024,7A48O6QLBmF8jHMf05Cf5G,78Q4awuuLmoQHUORCLKsbz,"Money Squad, Vol. 2",2024,Kenny Die," <a href=""https://www.last.fm/music/Kenny+Die"">Read more on Last.fm</a>",433183,30743
BLANKO,Reggaeton (Origen: regueton),Canción,IPANEMA,2024,3BEs1kzlm7q7fEnFqGEDe6,6NEpyeVBkKSWpXqGWDnTwz,IPANEMA,2024,BLANKO,"UK Drum & Bass producer.
Dancefloor styles all the way.

These tracks are mostly unreleased but a couple are available on vinyl and mp3.

Shout to anyone who loves this scene. Hope you enjoy my tracks.

Biggup!!

Blanko



---------------------------------------------------


Blanko is also name of one Finnish band, whose songs Alone, Bad Dream and Revolution are. They have released one EP in 2007. <a href=""https://www.last.fm/music/Blanko"">Read more on Last.fm</a>",143283,14668
Gønza,Reggaeton (Origen: regueton),Canción,KitKat,2024,0dpdZ16M1bKe5gVlLjCER7,1dMWkdDJVYLO4QmcBqViKM,KitKat,2024,Gønza," <a href=""https://www.last.fm/music/G%C3%B8nza"">Read more on Last.fm</a>",7527,2290
RaiNao,Reggaeton (Origen: regueton),Canción,roadhead,2024,3wNTgsllDN3WMqgCAxvGOw,78gARamOGVuP4BfkPTfvx7,roadhead,2024,RaiNao,"Naomi Ramírez is a Puerto Rican singer-songwriter known professionaly as RaiNao. Based in Santurce, San Juan, Puerto Rico, her music incorporates elements of reggaeton, jazz, R&B, and alternative pop, shaped by her background in music theory and live performance. <a href=""https://www.last.fm/music/RaiNao"">Read more on Last.fm</a>",796063,39449
Gaby Music,Reggaeton (Origen: regueton),Canción,Yo Sabía,2024,6csXX15hR8zPdmpctm9LPt,1Cd2wV7ZGATLnowKKe3mMi,Yo Sabía,2024,Gaby Music," <a href=""https://www.last.fm/music/Gaby+Music"">Read more on Last.fm</a>",552181,61215
Skarlet,Reggaeton (Origen: regueton),Canción,La Queso,2024,0PXZYSlVmNCKSG2rE95obS,3h4unwYjV5ZiHGoTm2fdTV,La Queso,2024,Skarlet," <a href=""https://www.last.fm/music/Skarlet"">Read more on Last.fm</a>",11902,1299
Danny Ocean,Reggaeton (Origen: regueton),Canción,Lo mejor en tu vida,2024,6P3JPwDgzRzR4TXJuHRDaN,79t9QXn7NKUDBPo4rywYcy,REFLEXA,2024,Danny Ocean,"Daniel Alejandro Morales Reyes (born 5 May 1992), known by his stage name Danny Ocean, is a Venezuelan singer, songwriter and record producer born in Caracas, Venezuela. He began his professional music career in 2009 with the creation of his YouTube channel. Daniel  is best known for his song ""Me Rehúso"", the first Latin solo artist song to reach 1 billion streams on Spotify, which it did in 2020. <a href=""https://www.last.fm/music/Danny+Ocean"">Read more on Last.fm</a>",12067566,498369
Briella,Reggaeton (Origen: regueton),Canción,Coquette (Remix),2024,5HrjBJVKnfPOgDAIo3Wow4,30WEmCF5a1YNZv5uzBMdvA,Coquette (Remix),2024,Briella,"Briella es una artista de origen venezolano que incursiona en el género del reggaetón con un sonido fresco e innovador adquirir su popularidad en las redes sociales mostrando su capacidad de composición, en el 2021 decide dar el paso de lanzar sus canciones inéditas. Su música y sus videos musicales han llegado a las tendencias de Colombia y consecutivamente a las de Venezuela, dándole la oportunidad de ser invitada especial en los conciertos de Mora en su país natal <a href=""https://www.last.fm/music/Briella"">Read more on Last.fm</a>",36697,5174
Alvaro Diaz,Reggaeton (Origen: regueton),Canción,A MI NOMBRE,2024,0HJDnYlGvwBqoUrHXJHtub,33vdYyXRkC7kkenWARFMHu,SAYONARA: FINALES ALTERNOS,2024,Alvaro Diaz,"Jorge Álvaro Díaz Conocido como Álvaro Díaz y nacido en la isla de San Juan, Puerto Rico; es un joven publicista y rapero de 29 años de edad.

Comenzando desde chico su gusto por el Hip-Hop (el Rap en específico) Álvaro comienza su introducción a este género improvisando en pistas y grabando desde tiempo atrás. Casi 10 años tuvieron que pasar para que el joven rapero viera plasmado su trabajo en la calle, menos de 3 años activo con el proyecto y la música de Álvaro Díaz ya ha logrado posicionarse dentro del mercado latino <a href=""https://www.last.fm/music/Alvaro+Diaz"">Read more on Last.fm</a>",22854830,240499
El Clooy,Reggaeton (Origen: regueton),Canción,Me Provoca,2024,75qURa6pmAERaWCZ0j0vbK,4NW8t60WjAqNmW7nZATNVz,Me Provoca,2024,El Clooy," <a href=""https://www.last.fm/music/El+Clooy"">Read more on Last.fm</a>",80611,7882
SAIKO,Reggaeton (Origen: regueton),Canción,COMETA HALLEY,2024,3wWO71jZ76oTp1krZzPY2C,5Armio5GzQnaD1sxJ0vfhr,COMETA HALLEY,2024,SAIKO,"Saiko is the name of at least four different music entities:

1) Saiko is a Pop rock band from Chile. Former La Ley members, Luciano Rojas and Rodrigo Aboitiz decided to create their own band, and they made castings looking for a female vocalist. They finally choose Denisse Malebrán, and debuted in 1999 releasing their first album Informe Saiko. In 2006 Malebrán decided to leave the band to pursue a solo career. In April 2007 she gave her last concert with the band in Teatro Teletón <a href=""https://www.last.fm/music/Saiko"">Read more on Last.fm</a>",8472953,342546
Danny Ocean,Reggaeton (Origen: regueton),Canción,La noche,2024,5rKvZ0bdFIpm3kTFzZ2bwJ,79t9QXn7NKUDBPo4rywYcy,REFLEXA,2024,Danny Ocean,"Daniel Alejandro Morales Reyes (born 5 May 1992), known by his stage name Danny Ocean, is a Venezuelan singer, songwriter and record producer born in Caracas, Venezuela. He began his professional music career in 2009 with the creation of his YouTube channel. Daniel  is best known for his song ""Me Rehúso"", the first Latin solo artist song to reach 1 billion streams on Spotify, which it did in 2020. <a href=""https://www.last.fm/music/Danny+Ocean"">Read more on Last.fm</a>",12067566,498369
Ryan Castro,Reggaeton (Origen: regueton),Canción,MI DIABLA Y MI DIOSA,2024,2Ds7vOLHXmfzfBDcftvxbo,0d9r31X5eeyHWLkYAZIxmE,EL CANTANTE DEL GHETTO,2024,Ryan Castro,"Ryan Castro es una de las nuevas caras del reggaetón y, aunque en sus videos juega con la clásica estética aspiracional de los carros de alta gama y las mansiones, su proyecto nació en el barrio Pedregal, al norte de Medellín. El colegio, las calles y los vecinos del sector pueden dar fe de cómo fue el comienzo de su historia.

Luego de salir del colegio, a los 16 años, se proyectó para hacer música a nivel profesional. Inspirado por las música y las películas que vio de 50 Cent <a href=""https://www.last.fm/music/Ryan+Castro"">Read more on Last.fm</a>",6963003,344388
Blessd,Reggaeton (Origen: regueton),Canción,MAS RARO,2024,5au1uA1b2hb7NdDdTQvJYW,7ot6ebVthlYG3wXzLaZ5NF,SI SABE,2024,Blessd,"Stiven Mesa Londoño (Itagüí, January 27, 2000), known by his stage name Blessd, is a Colombian singer, songwriter and sports manager.

In October 2021, he signed with Warner Music Latina and released his first studio album called ""Hecho en Medellín"". One of his songs was inspired by Octavio Mesa. His most popular song from the album, titled ""MEDALLO"", reached number 1 in Colombia and has more than 431 million views on YouTube. In March 2022, he was nominated for three Heat Latin Music Awards <a href=""https://www.last.fm/music/Blessd"">Read more on Last.fm</a>",9231696,241945
Danny Ocean,Reggaeton (Origen: regueton),Canción,Cero condiciones,2024,5gcDxF5cQcFotnHwECycov,79t9QXn7NKUDBPo4rywYcy,REFLEXA,2024,Danny Ocean,"Daniel Alejandro Morales Reyes (born 5 May 1992), known by his stage name Danny Ocean, is a Venezuelan singer, songwriter and record producer born in Caracas, Venezuela. He began his professional music career in 2009 with the creation of his YouTube channel. Daniel  is best known for his song ""Me Rehúso"", the first Latin solo artist song to reach 1 billion streams on Spotify, which it did in 2020. <a href=""https://www.last.fm/music/Danny+Ocean"">Read more on Last.fm</a>",12067566,498369
Myke Towers,Reggaeton (Origen: urbano latino),Canción,DEGENERE 👑 (feat. benny blanco),2024,4xISUrw0t2elabEhKrtAJ0,2ONEbIxBKRNvD2x4kCdsO4,DEGENERE 👑 (feat. benny blanco),2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Chris Jedi,Reggaeton (Origen: urbano latino),Canción,PERREO LENTO,2024,5WoC5tREb1zyxfmLu3RyQ7,6G0d1PrCPMXe80Hjyq4D2a,LOS MARCIANOS Vol.1: Dei V Version,2024,Chris Jedi," <a href=""https://www.last.fm/music/Chris+Jedi"">Read more on Last.fm</a>",2353022,169729
Eladio Carrion,Reggaeton (Origen: urbano latino),Canción,Hey Lil Mama,2024,5QtB74eCS2YzHvEfSlh8MG,2zE9RJSh5sMV0NJ8Oc8k5s,Sol María,2024,Eladio Carrion,"Eladio Carrion (14 de noviembre de 1994) Cantante y personalidad de Internet. Nació en Kansas, Estados Unidos. Se le conoció en redes por sus vídeos cómicos. Antes de lanzarse como solista trabajo como compositor y colaborador de otros artistas. Algunos de sus éxitos pre-debut fueron 2×2 con Flowsito y No quiero más amigos nuevos con Rawenz. Finalmente debutó en 2017 con Me enamoré de una Yal, tema al que siguieron Si tú te vas, Mi Cubana y Ave María, entre otros. <a href=""https://www.last.fm/music/Eladio+Carrion"">Read more on Last.fm</a>",32338910,377106
Myke Towers,Reggaeton (Origen: urbano latino),Canción,VAN CLEEF (feat. Pirlo),2024,0kBaAdB8cAcDdSMOYvg2OA,5XZFU7DcDgeeRsF8QTiUhz,VAN CLEEF (feat. Pirlo),2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Rvfv,Reggaeton (Origen: urbano latino),Canción,TE ROBABA,2024,38QhPgWqQIPkBoeW4irdr0,4ASAFxOzKAivUFqMoLoI5t,EL TIBURÓN,2024,Rvfv," <a href=""https://www.last.fm/music/Rvfv"">Read more on Last.fm</a>",4334824,262822
Omar Courtz,Reggaeton (Origen: urbano latino),Canción,DRIPPEO KBRON,2024,0PvkxArXWRKoQTT0ttLmHI,3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,2024,Omar Courtz,"Joshua Omar Medina Cortés (Carolina, Puerto Rico, 11 de octubre de 1997), conocido artísticamente como Omar Courtz, es un cantante y compositor puertorriqueño de los géneros reguetón, trap y Rhythm and blues latino. <a href=""https://www.last.fm/music/Omar+Courtz"">Read more on Last.fm</a>",8800894,190325
Young Miko,Reggaeton (Origen: urbano latino),Canción,offline,2024,7s4emXHJwAuo5VvGBXmnBL,1yjQhgZzBmfdS0CTj6xQ2h,att.,2024,Young Miko,"Young Miko, como se conoce artísticamente, nació en Añasco, Puerto Rico. Es una talentosa artista con sonido propio que, con tan solo 27 años, se ha catalogado como una de las artistas femeninas con más potencial dentro de la escena musical actual, en Latinoamérica. La artista irrumpió en la escena al lanzar “105 Freestyle”, su primer sencillo, en colaboración con el reconocido productor Caleb Calloway. Abriendo camino propio dentro de la escena urbana <a href=""https://www.last.fm/music/Young+Miko"">Read more on Last.fm</a>",11783741,337727
NTG,Reggaeton (Origen: urbano latino),Canción,Suano,2024,79OU5n2Y8jMcWgYZJ2DhAd,0HTcZUGg213cNLdkM33BTh,Suano,2024,NTG," <a href=""https://www.last.fm/music/NTG"">Read more on Last.fm</a>",415943,28357
iZaak,Reggaeton (Origen: urbano latino),Canción,BBY BOO - REMIX,2024,43PiEypaceH339CSNiggyj,4Rx0nQkh5sR1O0Z8lBgig9,BBY BOO (REMIX),2024,iZaak,"Isaac Ortiz , mejor conocido como por su nombre artístico es iZaak, es un joven cantante y compositor boricua oriundo de Gurabo, Puerto Rico. Nació en el 1992. Ortiz comenzó a los tres (3) años a cantar en la Iglesia, ahí fue cuando descubrió su gran pasión por la música. <a href=""https://www.last.fm/music/Izaak"">Read more on Last.fm</a>",1615071,71666
KAROL G,Reggaeton (Origen: urbano latino),Canción,CONTIGO (with Tiësto),2024,4UkUxO2WlKLc0Q1iEutGGh,2mKcYIgv7ItYDQXke3uprl,CONTIGO (with Tiësto),2024,KAROL G,"Carolina Giraldo Navarro, professionally known as Karol G, is a Colombian singer. She is predominantly described as a reggaeton and Latin trap artist but has experimented with a variety of other genres including reggae and sertaneja. In 2018, she won the Latin Grammy Award for Best New Artist and has been nominated for several Billboard Latin Music Awards and Premios Lo Nuestro awards.

Born and raised in Medellín, Giraldo launched her career as a teenager, appearing on the Colombian version of The X Factor at age 14 in 2004. <a href=""https://www.last.fm/music/KAROL+G"">Read more on Last.fm</a>",69006215,1347574
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Ni Me Conozco,2024,0xyWkRMb09qdCDhloehCsi,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Dei V,Reggaeton (Origen: urbano latino),Canción,CLIMA (with Foreign Teck),2024,2YDqZCEtjpff8K3CvjaEWB,2r23a27qGkIUR9BCgi0X6q,Quién es Dei V?,2024,Dei V," <a href=""https://www.last.fm/music/Dei+V"">Read more on Last.fm</a>",7168886,123932
Myke Towers,Reggaeton (Origen: urbano latino),Canción,ADIVINO,2024,0LZy30mVmxqUpdQmaXKXBd,3sRyLQf04m9vm40JNRFiCl,ADIVINO,2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Espresso Martini,2024,3PJgmyLaybZtALX4mrgbiD,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Maisak,Reggaeton (Origen: urbano latino),Canción,SE ME OLVIDA,2024,2gmd7lY3QSzLh0xIY4cRvi,00ESTj1vBUkIbaTHaXaXu3,SE ME OLVIDA,2024,Maisak,"Maisak (born Maikel Rafael Rico Torres) is a rising Latin urban artist whose music fuses reggaetón with elements of vallenato and other coastal-Caribbean rhythms. He draws from both his Venezuelan roots and his upbringing in Colombia to craft a sound that blends romantic lyricism, nostalgic melodies and danceable urban production.

He began his career writing songs for other artists and later launched his solo work, gaining recognition through tracks that speak to love <a href=""https://www.last.fm/music/Maisak"">Read more on Last.fm</a>",671531,69682
Myke Towers,Reggaeton (Origen: urbano latino),Canción,TAMBIÉN,2024,39Pc4a04VgCtcc7m0XKi9M,6NmYJszy5BaEm1WF4tJL7Z,LA PANTERA NEGRA,2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Myke Towers,Reggaeton (Origen: urbano latino),Canción,ADIVINO,2024,0eeX8L0DWvGth1F6xVkvv7,6NmYJszy5BaEm1WF4tJL7Z,LA PANTERA NEGRA,2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
SAIKO,Reggaeton (Origen: urbano latino),Canción,ESKELETO,2024,1jPff2HChF9ZahcdogUaCX,5z4aZJ5U7LqwRc2tXk98cc,SAKURA,2024,SAIKO,"Saiko is the name of at least four different music entities:

1) Saiko is a Pop rock band from Chile. Former La Ley members, Luciano Rojas and Rodrigo Aboitiz decided to create their own band, and they made castings looking for a female vocalist. They finally choose Denisse Malebrán, and debuted in 1999 releasing their first album Informe Saiko. In 2006 Malebrán decided to leave the band to pursue a solo career. In April 2007 she gave her last concert with the band in Teatro Teletón <a href=""https://www.last.fm/music/Saiko"">Read more on Last.fm</a>",8472953,342546
Dei V,Reggaeton (Origen: urbano latino),Canción,Martini,2024,3T27X3OPk2dEsx56voSjHH,2r23a27qGkIUR9BCgi0X6q,Quién es Dei V?,2024,Dei V," <a href=""https://www.last.fm/music/Dei+V"">Read more on Last.fm</a>",7168886,123932
Dei V,Reggaeton (Origen: urbano latino),Canción,Trending Remix (with Myke Towers),2024,4XniGfiHt9fFFnhbxlImVu,2r23a27qGkIUR9BCgi0X6q,Quién es Dei V?,2024,Dei V," <a href=""https://www.last.fm/music/Dei+V"">Read more on Last.fm</a>",7168886,123932
Omar Courtz,Reggaeton (Origen: urbano latino),Canción,SERIO CON ESE Q,2024,5KJUqkXzzwEkoTuIL4EYEI,3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,2024,Omar Courtz,"Joshua Omar Medina Cortés (Carolina, Puerto Rico, 11 de octubre de 1997), conocido artísticamente como Omar Courtz, es un cantante y compositor puertorriqueño de los géneros reguetón, trap y Rhythm and blues latino. <a href=""https://www.last.fm/music/Omar+Courtz"">Read more on Last.fm</a>",8800894,190325
Myke Towers,Reggaeton (Origen: urbano latino),Canción,DEGENERE 👑 (feat. benny blanco),2024,0qeIFEGRQqHoaJtLCl0U73,3pkIK8SI5mcUUjb9jNjx4H,LA PANTERA NEGRA (DELUXE),2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Dei V,Reggaeton (Origen: urbano latino),Canción,Narcotics (with Bryant Myers),2024,7cef1RZr6dXuI4ISCYR1oB,2r23a27qGkIUR9BCgi0X6q,Quién es Dei V?,2024,Dei V," <a href=""https://www.last.fm/music/Dei+V"">Read more on Last.fm</a>",7168886,123932
Myke Towers,Reggaeton (Origen: urbano latino),Canción,VAN CLEEF (feat. Pirlo),2024,1v6gyuulWDLqR3BKa6QcdT,0G1YnsWxzQoJ2B1QtZLj1e,LYKE MIIKE,2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Khé?,2024,1YYfyJ2yCvGFCxwjsIqEK9,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Luar La L,Reggaeton (Origen: urbano latino),Canción,Dame La Verde,2024,6onnX1hYWcqP2dXgfvExNG,4nEyemOG5BK5GpUknH5Zm1,Dame La Verde,2024,Luar La L," <a href=""https://www.last.fm/music/Luar+La+L"">Read more on Last.fm</a>",3060089,93273
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Qué Pasaría...,2024,0l0vcZMU7AOeQmUIREoI2U,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
JHAYCO,Reggaeton (Origen: urbano latino),Canción,Viene BASQUIAT…,2024,2SSaVi4qDCS4cegG26Fy6z,67JIMv9vCB2ukBdEbtUmUG,Le Clique: Vida Rockstar (X),2024,JHAYCO,"Jesús Manuel Nieves Cortez (born April 9, 1993), known professionally as Jhayco (formerly Jhay Cortez), is a Puerto Rican singer and rapper from Río Piedras, San Juan. After releasing multiple EPs, his debut studio album, Famouz, was released in 2019. The album contained features from J Balvin, Bad Bunny, Rafa Pabön, C. Tangana, Almighty, Tainy & Zion y Lennox. The album also contained his breakout songs No Me Conoce and No Me Conoce - Remix.
 <a href=""https://www.last.fm/music/Jhayco"">Read more on Last.fm</a>",15659128,393563
Alvaro Diaz,Reggaeton (Origen: urbano latino),Canción,QUIÉN TE QUIERE COMO EL NENE,2024,0TaouwmpWakN1nTULu0aAK,7kfPf285KnlWUTbqaB1jnI,SAYONARA,2024,Alvaro Diaz,"Jorge Álvaro Díaz Conocido como Álvaro Díaz y nacido en la isla de San Juan, Puerto Rico; es un joven publicista y rapero de 29 años de edad.

Comenzando desde chico su gusto por el Hip-Hop (el Rap en específico) Álvaro comienza su introducción a este género improvisando en pistas y grabando desde tiempo atrás. Casi 10 años tuvieron que pasar para que el joven rapero viera plasmado su trabajo en la calle, menos de 3 años activo con el proyecto y la música de Álvaro Díaz ya ha logrado posicionarse dentro del mercado latino <a href=""https://www.last.fm/music/Alvaro+Diaz"">Read more on Last.fm</a>",22854830,240499
Eladio Carrion,Reggaeton (Origen: urbano latino),Canción,SI SI SI SI (feat. The Academy: Segunda Misión),2024,7iDzVG1Qxuyw3WXQtXeQXK,6ZV8G1Y78dR9m6RCGYkdM0,SI SI SI SI (feat. The Academy: Segunda Misión),2024,Eladio Carrion,"Eladio Carrion (14 de noviembre de 1994) Cantante y personalidad de Internet. Nació en Kansas, Estados Unidos. Se le conoció en redes por sus vídeos cómicos. Antes de lanzarse como solista trabajo como compositor y colaborador de otros artistas. Algunos de sus éxitos pre-debut fueron 2×2 con Flowsito y No quiero más amigos nuevos con Rawenz. Finalmente debutó en 2017 con Me enamoré de una Yal, tema al que siguieron Si tú te vas, Mi Cubana y Ave María, entre otros. <a href=""https://www.last.fm/music/Eladio+Carrion"">Read more on Last.fm</a>",32338910,377106
