Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Enol,Latin (Origen: latin pop),Canción,UNA VENTANA,2024,2SZoneisYENIzGStKYQdZA,1GXaqoSw6PDqRuXDAZ3VnF,49," <a href=""https://www.last.fm/music/Enol"">Read more on Last.fm</a>",447560,14145
Enrique Iglesias,Latin (Origen: latin pop),Canción,Espacio en Tu Corazón - Remix,2024,7umNc6U2AVcL0RwQIi7xZG,0QbMnLTWFzzs9qiyUJ4Eco,54,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums. <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>",52170589,2616158
Manuel Turizo,Latin (Origen: latin pop),Canción,Enhorabuena,2024,3Jwlbr7aq7cVnsdAbb2WxL,3w4tn0BuFHNjiqGMevGaz9,52,"Manuel Turizo Zapata (born April 12, 2000), better known as Manuel Turizo, is a Colombian reggaeton singer and songwriter. Born and raised in Montería, Córdoba, he began making music at the age of thirteen with the influence of his older brother, Julián Turizo. When he was sixteen he independently recorded and  three singles: ""Baila Conmigo"", ""Vámonos"" and ""Una Lady Como Tú"", the latter gained wide popularity in 2017, and shortly after he signed under the label La Industria Inc. <a href=""https://www.last.fm/music/Manuel+Turizo"">Read more on Last.fm</a>",9095984,488526
Valentino Merlo,Latin (Origen: latin pop),Canción,Hoy,2024,0SoBfYjQHvL6cuWHtPUYnq,4ENi7P1IV01E2jzbHZeKxn,71," <a href=""https://www.last.fm/music/Valentino+Merlo"">Read more on Last.fm</a>",246700,27914
Fuerza Regida,Latin (Origen: latin pop),Canción,TÚ NAME,2024,3FqUPvubYeRCMsdJ02QyZR,5WPTc1Xa8REVDQ5YazhNgv,81,"
Fuerza Regida are a media-savvy, chart-topping Mexican regional quartet. They are progenitors of the ""requinto urbano"" style, alongside their Rancho Humilde labelmates Legado 7. This is acoustic music played in rural style with gritty urban lyrics. Their narrative folk-ballad approach, with acoustic guitars and lead and harmony vocals and brass, has played an iconic role in the Mexican cultural canon since the early 19th century, but Fuerza Regida's topics focus on the hardships, the bawdy joys, and the sufferings of the city streets. <a href=""https://www.last.fm/music/Fuerza+Regida"">Read more on Last.fm</a>",35616320,504157
Cano,Latin (Origen: latin pop),Canción,Bailaron Pegaos,2024,1dwW4qaqoBhjyzFYHRNixL,47wk0lhqRt1MWuCxPfctcc,50,"CANO is a Franco-Ontarian folk-pop collective which was active from 1975 until 1985. While Wikipedia claims that CANO was ""progressive"", the band itself describes its style as a mix of folk, rock, and jazz (see www.canomusique.com).

The name comes from the Coopérative des artistes du Nouvel Ontario (CANO), an agricultural and artistic commune established in Sudbury, Ontario.

On stage, CANO was able to produce a level of intensity only comparable to a symphonic orchestra. <a href=""https://www.last.fm/music/Cano"">Read more on Last.fm</a>",706146,28639
Javi Medina,Latin (Origen: latin pop),Canción,Me la Llevo - Karlo & LE LUMME Remix,2024,5oEBWNjYndncQZ2X4jjbtz,1wBNzu6COH889w9puIZ5wB,52," <a href=""https://www.last.fm/music/Javi+Medina"">Read more on Last.fm</a>",85553,10283
Beéle,Latin (Origen: latin pop),Canción,Me Arriesgo Contigo,2024,0O4ZJKR2QDLGrBZYuIgdtI,2XaPovSW5BcxOnwRq6wdET,66,"Brandon De Jesús López Orozco, mejor conocido como Beéle, es un cantante y autor enfocado en sonidos del caribe y el mundo urbano. Nacido en Barranquilla, Colombia, el cantante de 17 años empezó su carrera a los 13 años.

En el 2019, fue firmado por DJ Luian y Mambo Kingz: Hear This Music, con el tema “Loco” como su debut. Beéle ha colaborado con otros artistas, como Montano, Totoy, Farruko, Natti Natasha, Manuel Turizo, entre otros. <a href=""https://www.last.fm/music/Be%C3%A9le"">Read more on Last.fm</a>",4184926,189238
Julieta Venegas,Latin (Origen: latin pop),Canción,A Donde Va El Viento (Canción de la Serie Original de Prime),2024,3IQulMlnptSOhfblnvFuvN,04tuXr19nHC8iXMBnoh74M,70,"Julieta Venegas (born November 24, 1970) is a successful Mexican singer and songwriter of Latin music. She was born in Long Beach, California, but raised in Tijuana, Baja California and has a twin sister Yvonne who is a photographer. She was a former member of the band ""Tijuana No"". Julieta plays numerous instruments including acoustic guitar, accordion, and keyboard. She won the 2004 Latin Grammy for Best Vocal Rock Album (Sí).
Albums. She is radicated in Mexico City <a href=""https://www.last.fm/music/Julieta+Venegas"">Read more on Last.fm</a>",19893393,779103
Manuel Carrasco,Latin (Origen: spanish pop),Canción,"Ayer Noche - Directo Estadio Santiago Bernabéu, Madrid",2024,4jLOxgCABpnU5ROLJ0AkbZ,2188q2MFlckNgsQK0KQwqN,26,"Manuel Carrasco (born January 15, 1981) is a Spanish singer who was born in Isla Cristina, Province of Huelva (Andalucía), Spain. He was one of the three finalists of the second edition of TV program Operación Triunfo and his debut album called ""Quiéreme"" sold more than 200,000 records. <a href=""https://www.last.fm/music/Manuel+Carrasco"">Read more on Last.fm</a>",1205714,81886
Pirris Sosa,Latin (Origen: spanish pop),Canción,SI TU NO ESTAS,2024,2vd8zIhIJht6XYC3iK79ru,2cPK4CayzI9tpS5gCKbzbE,19," <a href=""https://www.last.fm/music/Pirris+Sosa"">Read more on Last.fm</a>",29002,2297
Pirris Sosa,Latin (Origen: spanish pop),Canción,VIENES Y TE VAS,2024,2xh1b54Hnnt6atBYZq2kqE,5Rp4ZJ6yTcoiAL6m1WtSjP,19," <a href=""https://www.last.fm/music/Pirris+Sosa"">Read more on Last.fm</a>",29002,2297
Cepeda,Latin (Origen: spanish pop),Canción,Esquini Love,2024,20iCSURT8vFBEJ4XJbBKC1,3cqYadJNDTRhvcsFbtv4l0,20," <a href=""https://www.last.fm/music/Cepeda"">Read more on Last.fm</a>",465632,15915
Russian Red,Latin (Origen: spanish pop),Canción,No entiendo nada,2024,2Hny647k6Teu6tlpQWo0C8,0c4TGo1jAFT77U7GhsK2T4,24,"Lourdes Hernández (born 20 November, 1985) is a singer-songwriter based in Madrid, Spain. The moniker for Lourdes comes from a lipstick color she frequently uses. Her beautifully crafted, minimal songs beam delicate folk harmonies and lustrous vocals. The band was originally formed in 2007, by Lourdes and Brian Hunt, with whom she had previously recorded some songs, and who helped her record her first album. However, before it was released, they split up.  <a href=""https://www.last.fm/music/Russian+Red"">Read more on Last.fm</a>",6863839,265191
Pirris Sosa,Latin (Origen: spanish pop),Canción,SI ALGUN DIA TU TE VAS,2024,2f0bvIqYYrOFxsOOm2sSYG,2Km4hdqYcw2KcqjlymXXfB,15," <a href=""https://www.last.fm/music/Pirris+Sosa"">Read more on Last.fm</a>",29002,2297
Kevz,Latin (Origen: spanish pop),Canción,Love in the dark - Spanish Version,2024,3H84esxp7y3VInl6ZfzBj3,6iqrYwfQkLAyVpRLDZ97pX,34," <a href=""https://www.last.fm/music/Kevz"">Read more on Last.fm</a>",111625,6714
Sobrezero,Latin (Origen: spanish pop),Canción,Big bang,2024,2K0LLV5dYFNLVcTowAeWqA,7C8fd5io1uFe0NCD6jbh2C,19," <a href=""https://www.last.fm/music/Sobrezero"">Read more on Last.fm</a>",8185,1308
Angelina Mango,Latin (Origen: spanish pop),Canción,melodrama - spanish version,2024,58VNLfh2s8c0hIIyt6pSju,6ZnPYFp4Kdbq0tktEyiNUZ,26,"Angelina Mango (born 10 April 2001) is an Italian singer and songwriter. She first rose to prominence as the runner-up of the 22nd edition of the talent show Amici di Maria de Filippi. She released her debut EP, Monolocale, in 2020. Her second EP,  Voglia di vivere, came out in 2023 and included the three singles Voglia di vivere,  Mani vuote, and  Ci pensiamo domani. She won the Sanremo Music Festival 2024 with her song La noia, and represented Italy in the Eurovision Song Contest 2024. <a href=""https://www.last.fm/music/Angelina+Mango"">Read more on Last.fm</a>",3799384,118829
NMIXX,Latin (Origen: spanish pop),Canción,Soñar (Spanish Ver.),2024,1zorrN2yCPchfTwDJ18afH,21xLl5kT7vG7UfuZ4G1G0T,42,"NMIXX (Hangul: 엔믹스; Katakana: エンミックス; known pre-debut as JYPn) is a South Korean girl group formed by SQU4D, a sub-label of JYP Entertainment. The current members are:LILY (릴리), HAEWON (해원), SULLYOON (설윤), BAE (배이), JIWOO (지우), KYUJIN (규진). Originally as seven, they debuted on February 22, 2022 with the single album AD MARE.

Name Meaning:The name NMIXX is a compound word of the letter 'N', which stands for ""now <a href=""https://www.last.fm/music/NMIXX"">Read more on Last.fm</a>",75973186,680223
Enrique Iglesias,Latin (Origen: spanish pop),Canción,Fría - French Remix,2024,0iTVdlRhA4TT9pLKjEmjsD,3amOCLytIzLu6aK7vN3GSi,31,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums. <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>",52170589,2616158
Zulia,Latin (Origen: spanish pop),Canción,Un Blues,2024,3i30CC0zXPfhgPuLaMuCDr,3HuclJOLEv3snXerJ9JIZJ,34,"Zulia is a Venezuelan artist, based in Monterrey MX.  In love with Rock and Blues, he began his career with a passion that he found in the rawness of Hip-Hop.  He is currently developing as a producer, participating in songs like ""Otro Atardecer"" by Bad Bunny in collaboration with The Marias for their album ""Un Verano Sin Ti"" <a href=""https://www.last.fm/music/zulia"">Read more on Last.fm</a>",57040,9352
Fangoria,Latin (Origen: spanish pop),Canción,Llorando por ti - ATL,2024,3YQ1N9FQ4TNn9YHCXZ3FPn,6c5xxJwOD1pRvtKu4Ndjce,18,"Fangoria is an electro-pop band from Madrid, Spain, the brainchild of Alaska and Nacho Canut. In 1977 Alaska, along with Nacho Canut and Carlos Berlanga formed the band Alaska y los Pegamoides. Later, in 1982, they changed the name to Alaska y Dinarama. In 1989 Carlos Berlanga left, and the band transformed once again, this time adopting the name of the American horror film magazine Fangoria — they had already made clear their fascination with US <a href=""https://www.last.fm/music/Fangoria"">Read more on Last.fm</a>",3500007,105884
Supersubmarina,Latin (Origen: spanish pop),Canción,Chas! Y Aparezco A Tu Lado - Maqueta,2024,6mw9QzGNq9TFDD4ldrD1eU,3hMVgGqHueiV0giNzLrXEL,19,"Supersubmarina is a Spanish indie pop-rock band from Baeza (Jaen). <a href=""https://www.last.fm/music/Supersubmarina"">Read more on Last.fm</a>",3004060,70914
Carmesí,Latin (Origen: spanish pop),Canción,Tan Fácil,2024,1PxeMHWWI3TkZA6uepyz1C,7p2gIXz7NmCB9uvHvb3Mu7,21," <a href=""https://www.last.fm/music/Carmes%C3%AD"">Read more on Last.fm</a>",4017,1056
Spanish Flow,Latin (Origen: spanish pop),Canción,At Last,2024,5uRckzrjONMLGm89hvfRIv,47D2VQ0ECMRckoUsENw6gV,26," <a href=""https://www.last.fm/music/SPANISH+FLOW"">Read more on Last.fm</a>",28737,4861
Kevz,Latin (Origen: spanish pop),Canción,En Cambio No,2024,29mRBOuFFjP0wiQihVIBSW,6KXJCDvvheo5J0MwjLoZtw,38," <a href=""https://www.last.fm/music/Kevz"">Read more on Last.fm</a>",111625,6714
Selena Gomez,Latin (Origen: spanish pop),Canción,Mi Camino,2024,1FwOa47jQ5Rxhjue9Dmgdn,5opMABKtxt1fp2XUzWHFWm,45,"Selena Marie Gomez (born July 22, 1992) is an American actress, singer, and businesswoman. She began her career as a child actress on the children's television series Barney & Friends (2002–2004) and later gained prominence for her role as Alex Russo on the Disney Channel sitcom Wizards of Waverly Place (2007–2012). In 2008 she signed with Hollywood Records and formed the band Selena Gomez & the Scene, which released the albums ""Kiss & Tell"" (2009), ""A Year Without Rain"" (2010), and ""When the Sun Goes Down"" (2011). <a href=""https://www.last.fm/music/Selena+Gomez"">Read more on Last.fm</a>",196544763,3056437
Pirris Sosa,Latin (Origen: spanish pop),Canción,DESDE PEQUEÑO UN VAGABUNDO,2024,467IZ65aUt4UkNMCiSvPPv,2u3EbNwdQYRknGGZXaxQcm,23," <a href=""https://www.last.fm/music/Pirris+Sosa"">Read more on Last.fm</a>",29002,2297
Camila,Latin (Origen: spanish pop),Canción,Supernova,2024,4iDH8rnxTQATr1WS1zhVZT,4LMUMQt5TC9rXcXLaQoFNb,32,"There are 2 artists that perform under the name ""Camila"":

1. A Mexican soft rock group.
2. An English speaking VTuber.

1. Camila is a Mexican soft rock group formed in 2005 which reached success in their home country and all over Latin America upon the release of their debut album Todo Cambió. (Not to be confused with South Korean pop group Camila, which can be found here: 카밀라)

The group includes Mario Domm (producer and composer) from Mexico City <a href=""https://www.last.fm/music/Camila"">Read more on Last.fm</a>",10374095,492411
RKOV,Latin (Origen: spanish pop),Canción,Tattoo - Spanish Version,2024,6DIHSRjCCZDsFXoQboUvk7,3BJ9XJbKInAjalieTBjPwY,32," <a href=""https://www.last.fm/music/RkOv"">Read more on Last.fm</a>",18165,4596
vangoura,Latin (Origen: spanish pop),Canción,duende,2024,3atcvKDwLzJqW5x2m89tiP,6okCd7VpD269wjGPHAmk1x,8," <a href=""https://www.last.fm/music/vangoura"">Read more on Last.fm</a>",98318,10426
Biznaga,Latin (Origen: spanish pop),Canción,Ocupar el AHORA,2024,73o9fgkWPHweowJgtAuJeB,7qTh2Y4oDIPp3tG5GZubUj,23,"Biznaga is a Spanish punk band formed in 2012 by Álvaro García and Jorge Navarro, later joined by Jorge Ballarín and Pablo Garnelo. They've released 5 LPs: Centro dramático nacional (2014), Sentido del espectáculo (2017), Gran pantalla (2020), Bremen no existe (2022) y ¡Ahora! (2024). Their lyrics are very progressive, activist and vindictive, dealing with serious issues with humor, as in the song Benzodiazepinas, or without sweetening reality, as in El Entusiasmo. <a href=""https://www.last.fm/music/Biznaga"">Read more on Last.fm</a>",494972,14484
Kendall Peña,Latin (Origen: spanish pop),Canción,vacío emocional,2024,4qV9BSxwVPxcHfiapEFSGn,1BGzSmWjii6WaPqIfp6WWY,32," <a href=""https://www.last.fm/music/Kendall+Pe%C3%B1a"">Read more on Last.fm</a>",117962,10302
Supersubmarina,Latin (Origen: spanish pop),Canción,Niebla - Maqueta,2024,6uC0MciobWWVfIBBSi3Czu,3hMVgGqHueiV0giNzLrXEL,24,"Supersubmarina is a Spanish indie pop-rock band from Baeza (Jaen). <a href=""https://www.last.fm/music/Supersubmarina"">Read more on Last.fm</a>",3004060,70914
Spanish Flow,Latin (Origen: spanish pop),Canción,Michelle,2024,6JppAj8zS8pv8DFHHDuB7E,47D2VQ0ECMRckoUsENw6gV,16," <a href=""https://www.last.fm/music/SPANISH+FLOW"">Read more on Last.fm</a>",28737,4861
Caloncho,Latin (Origen: spanish pop),Canción,Popango,2024,7CLpApL1W6zZXZG9fnB2d8,50cYslOkS29OQ2HMCdeVv5,25,"Óscar Alfonso Castro (born December 20, 1986 in Obregón, Sonora), better known as Caloncho, is a Mexican musician and singer.

As a child, Caloncho lived in Guadalajara where his favorite activity was playing the drums, until he later decided to experiment with melody. At the same time, he started playing the guitar that his grandfather had left for him years before, and soon learned to play songs from artists such as Bob Marley and Sublime.

Based on his own confession <a href=""https://www.last.fm/music/Caloncho"">Read more on Last.fm</a>",2520720,143845
Biznaga,Latin (Origen: spanish pop),Canción,Lorazepam y plataformas,2024,4HAAjPT7UyZ6dyxGm53McL,7qTh2Y4oDIPp3tG5GZubUj,24,"Biznaga is a Spanish punk band formed in 2012 by Álvaro García and Jorge Navarro, later joined by Jorge Ballarín and Pablo Garnelo. They've released 5 LPs: Centro dramático nacional (2014), Sentido del espectáculo (2017), Gran pantalla (2020), Bremen no existe (2022) y ¡Ahora! (2024). Their lyrics are very progressive, activist and vindictive, dealing with serious issues with humor, as in the song Benzodiazepinas, or without sweetening reality, as in El Entusiasmo. <a href=""https://www.last.fm/music/Biznaga"">Read more on Last.fm</a>",494972,14484
The Mamas & The Papas,Latin (Origen: spanish pop),Canción,"Spanish Harlem - Live at the Monterey International Pop Festival, Sunday, June 18, 1967",2024,1LQKNWuEEpjXKSqYxvxNQt,4ikpbvcM1xxmFFOgElD6iy,17,"The Mamas & the Papas (credited as The Mama's and the Papa's on the debut album cover) was a leading vocal group of the 60s from New York. The group recorded and performed from 1965 to 1968, releasing five albums and charting ten hit singles that hold up as well today as they did back in the sunshine era. While spending relatively a short time in the realm of popular music, some group members have pointed to their short time in the spotlight as a reason why they still have loyal fans today. <a href=""https://www.last.fm/music/The+Mamas+&+the+Papas"">Read more on Last.fm</a>",39994111,2594196
Biznaga,Latin (Origen: spanish pop),Canción,Agenda 2030,2024,4QdrAxnlH6PUMCwOLy8mBl,7qTh2Y4oDIPp3tG5GZubUj,25,"Biznaga is a Spanish punk band formed in 2012 by Álvaro García and Jorge Navarro, later joined by Jorge Ballarín and Pablo Garnelo. They've released 5 LPs: Centro dramático nacional (2014), Sentido del espectáculo (2017), Gran pantalla (2020), Bremen no existe (2022) y ¡Ahora! (2024). Their lyrics are very progressive, activist and vindictive, dealing with serious issues with humor, as in the song Benzodiazepinas, or without sweetening reality, as in El Entusiasmo. <a href=""https://www.last.fm/music/Biznaga"">Read more on Last.fm</a>",494972,14484
Miki Martz,Latin (Origen: spanish pop),Canción,Accidentally In Love - Spanish Version,2024,2Wsv3THRTl1JtqwSqny8z1,1gHdFxVPrWcf0C9fuggRNT,34," <a href=""https://www.last.fm/music/Miki+Martz"">Read more on Last.fm</a>",59442,4459
Laura Maré,Latin (Origen: spanish pop),Canción,María,2024,2VYQ0U5ZPQPCxnsNEYgNaT,1CSgdHYRD3LnNxEGtxAZmU,42," <a href=""https://www.last.fm/music/Laura+Mar%C3%A9"">Read more on Last.fm</a>",32056,2568
Biznaga,Latin (Origen: spanish pop),Canción,Réquiem por un rider,2024,5nI2wCRUcR6nOb9DMvGqUq,7qTh2Y4oDIPp3tG5GZubUj,25,"Biznaga is a Spanish punk band formed in 2012 by Álvaro García and Jorge Navarro, later joined by Jorge Ballarín and Pablo Garnelo. They've released 5 LPs: Centro dramático nacional (2014), Sentido del espectáculo (2017), Gran pantalla (2020), Bremen no existe (2022) y ¡Ahora! (2024). Their lyrics are very progressive, activist and vindictive, dealing with serious issues with humor, as in the song Benzodiazepinas, or without sweetening reality, as in El Entusiasmo. <a href=""https://www.last.fm/music/Biznaga"">Read more on Last.fm</a>",494972,14484
Shakira,Latin (Origen: spanish pop),Canción,Puntería,2024,6pW82dtuBNNpI1ytFasNgr,5TFRrSuyYMoRsVb4MA8dUp,44,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Baya Baye MGT Los Sosis,Latin (Origen: spanish pop),Canción,Barretina,2024,6NM8xjd9MeQEm2R9esWHqz,5gbKK3Gw3YB6uasvZV5Y4R,30," <a href=""https://www.last.fm/music/Baya+Baye+MGT+Los+Sosis"">Read more on Last.fm</a>",53952,2150
Aiko el grupo,Latin (Origen: spanish pop),Canción,A la Mierda,2024,4LQXK92qiThKntANgxd9Yz,1u0KpgKOxJZY5wVrfbveOB,29," <a href=""https://www.last.fm/music/Aiko+el+grupo"">Read more on Last.fm</a>",989955,26598
The Marías,Latin (Origen: spanish pop),Canción,No One Noticed (Extended Spanish),2024,2kn0fLwt9QRorHuGdmk6ze,6FkCugnh8o4VjxMMw4xlRC,82,"Formed in Los Angeles in late 2016, The Marías is a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

The band is named after its lead singer María Zardoya, who was born in Puerto Rico and raised in Atlanta, Georgia. She and her partner Josh Conway, the drummer, met at a show at the Kibitz Room, the bar and music venue inside Canter's Deli in Los Angeles. <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",200815376,2285873
Yarea,Latin (Origen: spanish pop),Canción,Espina,2024,1EAITqCRVQxmwxjhZ8LOsh,6LfnEvb70qUCNej8pjSThO,28,"Yarea Guillén (Bilbao, 1997) siempre ha tenido claro que dedicaría su vida al arte, la interpretación y la música han sido las pasiones con que ha compaginado sus estudios de Magisterio de Música, hasta el momento ya ha participado en algunos proyectos tanto teatrales como musicales, pero este 2020 ha sido cuando ha empezado a publicar canciones bajo su propio nombre. Temas como “Cacería” o “Quédate” ya cuentan con decenas de miles de escuchas en plataformas digitales <a href=""https://www.last.fm/music/Yarea"">Read more on Last.fm</a>",141850,10959
Niños Bravos,Latin (Origen: spanish pop),Canción,T E R A P I A,2024,3IDMCQj3EDLoyjjmLqJxJz,11J7w3MMGnLPcb7M3vFzps,28," <a href=""https://www.last.fm/music/Ni%C3%B1os+Bravos"">Read more on Last.fm</a>",17803,2069
Mikel Izal,Latin (Origen: spanish pop),Canción,El miedo #2,2024,2SKhPVPjyweo9F5NbcFqs7,5I17ovyIglOTbKwXWoTRfa,29,"Mikel Izal, (Pamplona, 1982) es un destacado compositor y cantante reconocido por su participación en el grupo IZAL. Su incursión en el mundo de la música profesional se produjo a los 24 años, tras su llegada a Madrid. En la capital, comenzó a frecuentar el circuito de cantautores, obteniendo en 2008 diversos premios relacionados con la música de autor, como el Certamen de Jóvenes Creadores de la Comunidad de Madrid. En 2010, Mikel Izal emprende un nuevo camino al fundar el grupo IZAL <a href=""https://www.last.fm/music/Mikel+Izal"">Read more on Last.fm</a>",158820,10712
Camellos,Latin (Origen: spanish pop),Canción,Candorro,2024,1F4OmcZRmysYca1EdDcfX2,685s6uSmWk9jlIA4FGAPox,35," <a href=""https://www.last.fm/music/Camellos"">Read more on Last.fm</a>",391497,12074
Pirris Sosa,Latin (Origen: spanish pop),Canción,ME ESCAPO,2024,1xsdPrpfVi8UW2CkKGBvJL,33ng65LUXOY8X2JjYUjBF0,31," <a href=""https://www.last.fm/music/Pirris+Sosa"">Read more on Last.fm</a>",29002,2297
Aiko el grupo,Latin (Origen: spanish pop),Canción,No te has enterado,2024,1171jKb0kaE5oFFLT2KhLQ,3kINWHNCGlbYI56ZaRX8OY,32," <a href=""https://www.last.fm/music/Aiko+el+grupo"">Read more on Last.fm</a>",989955,26598
Axolotes Mexicanos,Latin (Origen: spanish pop),Canción,ROSAS y ESPINAS,2024,6HpGzfX7PR88GeCZPnOm5l,2haqxYKeT3Cvi1sfqvsd5K,33,"This Asturian trio, signed to the legendary Elefant Records, career from crazy punk to the most playful, DIY electro-pop with energy, muscle, strength and ferocity.  Olaya, Stephen and Juan evoke the wildest and most fun moments of the indie explosion that happened in the early 80s in Spain. The band’s first  release, “Infectados”, is Helen Love  and Pegamoides pogo-dancing in celebration of one of the group’s biggest passions – zombies! <a href=""https://www.last.fm/music/Axolotes+Mexicanos"">Read more on Last.fm</a>",1402432,28696
Diego Torres,Latin (Origen: spanish pop),Canción,Kapun,2024,0Ga0XkazLanxpcBHHJYTqM,5Eotsaakg0bfG9AM9UROwW,48,"Diego Antonio Caccia Torres (born March 9, 1971 in Buenos Aires, Argentina) is an Argentine pop singer and composer. He launched his first album, ""Diego Torres"", produced by Cachorro López. This album was rewarded 3 times platinum.

Two years later, and a little distant from TV, he launched his second album called ""Tratar de estar mejor"" which received 5 platinum albums in Argentina and gold and platinum albums in other Latin American countries. This album launched Torres to the international scene. <a href=""https://www.last.fm/music/Diego+Torres"">Read more on Last.fm</a>",2583618,267605
Camellos,Latin (Origen: spanish pop),Canción,Combustión,2024,3unCBn3Miw0hCqdHtVdBbj,685s6uSmWk9jlIA4FGAPox,30," <a href=""https://www.last.fm/music/Camellos"">Read more on Last.fm</a>",391497,12074
Love of Lesbian,Latin (Origen: spanish pop),Canción,La hermandad,2024,67Pr9voSdTnhsOcuS2QUhK,018VlQZiTBjAmSVSHNLWT0,44,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11270313,174459
Paula Becker,Latin (Origen: spanish pop),Canción,Haberte Conocido,2024,70mz5p8FYCrtQZV5hPFD18,6iVOMvFqDg9TrpHzaomlTQ,31," <a href=""https://www.last.fm/music/Paula+Becker"">Read more on Last.fm</a>",3747,954
Morat,Latin (Origen: spanish pop),Canción,"Perderme - Banda Sonora Original de la serie ""Zorro""",2024,0SHqDTGrpphogv8ndojWJn,2oCw93hrfvLEG45TJQT9oY,46,"Morat is a Colombian band formed in the country's capital city, Bogotá. The band is formed by Juan Pablo Isaza (guitars and vocals), Juan Pablo Villamil (banjo and vocals) and the brothers Simón Vargas (bass and choruses) and Martín Vargas (percussion and choirs). Previously, until the end of 2016, drummer Alejandro Posada had been in the band, but the percussionist had to leave the project, being subsequently replaced by Martín Vargas.

They began to stand out internationally in 2015 <a href=""https://www.last.fm/music/Morat"">Read more on Last.fm</a>",21360591,292486
Morat,Latin (Origen: spanish pop),Canción,Antes De Los 30 - En Sueño Desde Madrid,2024,4igZX8SIbQbLDl0UxZWQpr,4nJb7FuX4QpOSn5APWMWfX,48,"Morat is a Colombian band formed in the country's capital city, Bogotá. The band is formed by Juan Pablo Isaza (guitars and vocals), Juan Pablo Villamil (banjo and vocals) and the brothers Simón Vargas (bass and choruses) and Martín Vargas (percussion and choirs). Previously, until the end of 2016, drummer Alejandro Posada had been in the band, but the percussionist had to leave the project, being subsequently replaced by Martín Vargas.

They began to stand out internationally in 2015 <a href=""https://www.last.fm/music/Morat"">Read more on Last.fm</a>",21360591,292486
Los Punsetes,Latin (Origen: spanish pop),Canción,Tu Puto Grupo,2024,2Jilw03fQizCqVvqITIBnl,0E6yLyVWpKWjlIdOtxrMrj,21,"Los Punsetes are a quintet formed in Madrid, Spain in 2004.  After releasing a couple of demos (2004 and CD 2006), an official first 4 track single, 7 Pulgadas (2007), was published by (WA)TT records.

Their first full length was released LP with Gramaciones Grabofónicas in 2008, which included the lead single 'Dos Policías'. LP2 was launched in 2010 with the single 'Tus Amigos'. 'Una montaña es una montaña', their third LP was produced by Pablo Díaz-Reixa <a href=""https://www.last.fm/music/Los+Punsetes"">Read more on Last.fm</a>",2314060,68932
EMEKA,Latin (Origen: spanish pop),Canción,Por Qué No?,2024,46ddhndx7QCJni93c6oYZN,30BOofDPCVpoM6hUJssXw1,12," <a href=""https://www.last.fm/music/Emeka"">Read more on Last.fm</a>",23244,2314
KIRAZ,Latin (Origen: spanish pop),Canción,Kora,2024,0MTPkFRRpePdSGa3eW6xZ6,1IQxAPJDEof41ZyZVt98XQ,11," <a href=""https://www.last.fm/music/kiraz"">Read more on Last.fm</a>",5008,991
Bigpoppa,Latin (Origen: spanish pop),Canción,Darte antes de morir - No guidance remix spanish version,2024,0oQI3SzuXjjzVVVlM7kVlX,7rHG7YSVPYf39BQFJc15TW,14," <a href=""https://www.last.fm/music/BigPoppa"">Read more on Last.fm</a>",28,16
